digit1,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,digit2
1.0,1.7830128262709912,5.653223840442089,7.715620942279541,0.16905683,-0.2452622,0.082924895,0.3304506289799053,0.049688423059082,0.4518839967184165,12.467449200922436,19.568701697875262,14.140640961781198,5.0
1.0,1.7982761659885609,5.649493269805933,7.719013911693996,0.16905683,-0.2452622,0.082924895,0.3273988246280327,0.0707250617584281,0.4398842236016563,12.45283959699549,19.567192734936995,14.15020519639279,5.0
1.0,1.7907183463500194,5.648373742942515,7.710752040409366,0.16905683,-0.2452622,0.082924895,0.3247904218441105,0.041994293795276,0.4566506171869485,12.471745500748586,19.58538909494051,14.14005324436275,5.0
1.0,1.8068558954195155,5.6448131884162,7.695994779691209,0.16905683,-0.2452622,0.082924895,0.3200139168012035,0.0595630776131042,0.46054244274649,12.467853803326388,19.58685292712947,14.153457812684872,5.0
1.0,1.8138534594414344,5.6396015937400765,7.69996677888905,0.16905683,-0.2452622,0.082924895,0.3181546070273597,0.0710369720589897,0.4497714216336982,12.461320581003276,19.55851896816801,14.143173698788036,5.0
2.0,2.722434,6.1447687,6.8775706,0.20708317,-0.33444846,0.07498365,0.31659397,0.055668414,0.44064623,10.59375,18.6,15.20625,3.0
2.0,2.7084447793723565,6.153272429763859,6.862973260248593,0.20708317,-0.33444846,0.07498365,0.338228282061485,0.0745432017725113,0.4387217142514243,10.585582285726304,18.592967448570157,15.208948934308935,3.0
2.0,2.7086240219451345,6.141243811885189,6.875793567349006,0.20708317,-0.33444846,0.07498365,0.3234887043743734,0.0530291818649231,0.4479449014112159,10.5843315311272,18.58953630468343,15.21880436179024,3.0
2.0,2.720859922941308,6.1333504909061025,6.8746303705937635,0.20708317,-0.33444846,0.07498365,0.3311583255688212,0.0556108476918895,0.4372529134633827,10.626866355857022,18.579126750992906,15.212408906975812,3.0
2.0,2.713083153081268,6.155182889491927,6.864993205145084,0.20708317,-0.33444846,0.07498365,0.31539826244952,0.0640070647331042,0.4362248838337334,10.571259650748546,18.60003738984068,15.200902999804873,3.0
2.0,2.7273154030673634,6.127766281132017,6.870287952578429,0.20708317,-0.33444846,0.07498365,0.3376510053735659,0.0391937837923084,0.4531526385155163,10.592085791295576,18.606657032658266,15.210297259339889,3.0
0.0,1.7617157,5.5890355,7.7347994,0.06017018,-0.032070402,-0.0044287695,0.30934417,0.05965614,0.4402026,11.15625,19.35,14.718751,8.0
0.0,1.760680618332062,5.586507479128173,7.724728901879869,0.06017018,-0.032070402,-0.0044287695,0.3142196931908984,0.0505355497837677,0.4288728163083853,11.139809282129232,19.35038383158344,14.718950676121237,8.0
0.0,1.765176995494212,5.589114069129849,7.725971070580973,0.06017018,-0.032070402,-0.0044287695,0.2930548359983535,0.0702497578423456,0.4402908593384272,11.154246248673171,19.358709016600095,14.714405151209142,8.0
0.0,1.7495137053452472,5.594057701379235,7.762268586993459,0.06017018,-0.032070402,-0.0044287695,0.3137694444497005,0.0485692499821601,0.4412852881567358,11.165411791574517,19.343838308365385,14.726790205711172,8.0
0.0,1.7528578902503231,5.59826357718637,7.753864073493547,0.06017018,-0.032070402,-0.0044287695,0.2994518739462776,0.0529170022943179,0.4428622592252147,11.155861919179566,19.360374724649116,14.732986617325214,8.0
0.0,1.7410894594039596,5.5792173874997255,7.732375039619674,0.06017018,-0.032070402,-0.0044287695,0.310915205540314,0.0548344524401804,0.4600534200062095,11.158165247479968,19.34486411293,14.735776364451274,8.0
4.0,1.9902302,5.759524,7.55115,0.04382955,-0.014660755,0.02687805,0.3197677,0.060894288,0.44528124,11.587501,18.7875,14.75625,7.0
4.0,1.987543893240412,5.746150058301984,7.5362644352710255,0.04382955,-0.014660755,0.02687805,0.3099475418679866,0.0636833973470427,0.4346850062456129,11.599538054399927,18.777842746972333,14.756217646801678,7.0
4.0,1.9916814181227536,5.7535798957904944,7.563109851614177,0.04382955,-0.014660755,0.02687805,0.3070881791923057,0.0617103042485531,0.4458525530121888,11.5834283701578,18.77763652197484,14.750947297670972,7.0
4.0,1.9894369956840745,5.776871716221296,7.569642521432204,0.04382955,-0.014660755,0.02687805,0.3001975447370609,0.0643665515003974,0.4517454886873861,11.582728744945046,18.788300136908916,14.755281359109029,7.0
4.0,1.985943714082614,5.760742366686234,7.555004463645997,0.04382955,-0.014660755,0.02687805,0.3232724264166506,0.0590754050115719,0.438226631927414,11.584953756172885,18.78655237779299,14.736973773018454,7.0
4.0,1.9615624244024603,5.769975024724201,7.5548989945402,0.04382955,-0.014660755,0.02687805,0.3038353954152984,0.0657636085841732,0.4439046517923543,11.58812734379554,18.779005209124108,14.771245295000831,7.0
3.0,2.57707,5.939584,7.1252275,0.32024586,-0.4489856,0.10262528,0.37001425,0.022419557,0.43828136,8.175,17.400002,15.712501,9.0
3.0,2.586354686492262,5.946746815941232,7.121323308295105,0.32024586,-0.4489856,0.10262528,0.3715667861046371,0.0127266859742984,0.4544140473948507,8.160091838859328,17.40586760395969,15.714560928903037,9.0
3.0,2.5788140170352203,5.940842390234147,7.113144227139585,0.32024586,-0.4489856,0.10262528,0.3627972670602851,0.0303330412860192,0.444616415375444,8.180470381108499,17.39122895753158,15.708658421405326,9.0
3.0,2.579795230395531,5.92664211204181,7.126418633104304,0.32024586,-0.4489856,0.10262528,0.3816615757306273,0.0110927790802818,0.4508195377656837,8.181699910525685,17.400345225585536,15.70995957007288,9.0
3.0,2.56530271927678,5.945470446813978,7.1129140594893245,0.32024586,-0.4489856,0.10262528,0.3849472370310342,0.0116312790914751,0.4320196206888655,8.18792815181437,17.401358465825602,15.70572857395891,9.0
3.0,2.5615885321386473,5.942625134971557,7.129889537508293,0.32024586,-0.4489856,0.10262528,0.3735349828225845,0.0097870784443031,0.4343510411289911,8.169228032124344,17.382906013110397,15.69681056509953,9.0
0.0,1.5726827,5.4933224,7.8287177,0.08659008,-0.14813471,0.031306818,0.30387518,0.062584534,0.44488046,12.656251,20.23125,13.89375,2.0
0.0,1.5879961293177942,5.4883194215904565,7.828429534904312,0.08659008,-0.14813471,0.031306818,0.3033241162095509,0.0456170606987,0.4443520886875308,12.66148620033612,20.24754197583758,13.901597599754448,2.0
0.0,1.5667907019046363,5.495651019815298,7.820402072164605,0.08659008,-0.14813471,0.031306818,0.3044586350094897,0.0578546516333038,0.438706243612486,12.681524851342123,20.227272192055093,13.893823266256137,2.0
0.0,1.5739138442082634,5.484384779024226,7.826479167120873,0.08659008,-0.14813471,0.031306818,0.3085923561906518,0.0629735359060525,0.4356836206391927,12.647525508455614,20.233708564214982,13.903727340998415,2.0
0.0,1.5732447449330795,5.4882140893767,7.839116182709621,0.08659008,-0.14813471,0.031306818,0.3143458527922545,0.0763041165231465,0.4358035509307637,12.677290922482827,20.23243738638772,13.87799155586146,2.0
0.0,1.575519190577654,5.479327113283856,7.829205793017168,0.08659008,-0.14813471,0.031306818,0.2975066785906781,0.0489168145358514,0.4558611250456503,12.667085887192885,20.231183799028233,13.88588564315891,2.0
6.0,2.143969,5.8019967,7.4715886,0.37766716,-0.45952302,0.1262963,0.34356463,0.041089866,0.43457332,10.33125,18.35625,14.83125,1.0
6.0,2.1257106626648428,5.798985606286912,7.471373034258629,0.37766716,-0.45952302,0.1262963,0.3509549417446145,0.0399039123156039,0.4511070551745432,10.326433522574192,18.36703404018386,14.82968159560705,1.0
6.0,2.126075816467787,5.794367013194502,7.461975245666918,0.37766716,-0.45952302,0.1262963,0.3467553853875945,0.038220708076464,0.4323081379811526,10.341742147172218,18.34651365311316,14.828025919413932,1.0
6.0,2.141358591555651,5.805376027202114,7.451468406981792,0.37766716,-0.45952302,0.1262963,0.3421518575376534,0.0393536855910556,0.4252419194661695,10.320078002833249,18.35924691737992,14.839121872288658,1.0
6.0,2.16417667752743,5.818716051168922,7.461903851615342,0.37766716,-0.45952302,0.1262963,0.3382152609750014,0.0406024328743342,0.4398026374638251,10.330566922595253,18.351991380131953,14.834251403601264,1.0
6.0,2.149911474233336,5.795980827604643,7.465618784261808,0.37766716,-0.45952302,0.1262963,0.3379949752884949,0.0330907429077822,0.4454025520207254,10.32973747137782,18.355952380426412,14.835487938653978,1.0
2.0,2.6362925,6.265606,7.0809603,0.1443168,-0.22510368,0.1763872,0.30599844,0.1221945,0.51463485,22.40625,20.6625,12.843751,0.0
2.0,2.629050139109238,6.268230606414565,7.07136263070604,0.1443168,-0.22510368,0.1763872,0.2949812676200507,0.1175281683917804,0.5183614770826815,22.420082117221636,20.661597544807307,12.871954714751954,0.0
2.0,2.632297549668262,6.264670904759052,7.0713913110287345,0.1443168,-0.22510368,0.1763872,0.2990571124500762,0.1181034251386906,0.5156027956861462,22.410631240003628,20.651468503378194,12.854526019931392,0.0
2.0,2.621504045257159,6.260618848371821,7.091281111744464,0.1443168,-0.22510368,0.1763872,0.2955719389616865,0.1233457110986828,0.5207600378420093,22.448443697830783,20.654766799499455,12.837528225490074,0.0
2.0,2.6424778402122056,6.246418192321793,7.099888534886281,0.1443168,-0.22510368,0.1763872,0.3197092587134404,0.1344990330502376,0.5167032427877389,22.40193246224781,20.671017928838182,12.841867244480769,0.0
2.0,2.649104075949124,6.271941003729235,7.094488229011122,0.1443168,-0.22510368,0.1763872,0.299537834086945,0.1100079275927232,0.5182875687673025,22.399298200217977,20.66879919971444,12.843724494447024,0.0
8.0,2.260021,5.8432727,7.4237323,0.018936807,0.0067195124,0.018325943,0.31074107,0.10042647,0.54756206,10.3125,18.0,12.0,5.0
8.0,2.263075267568,5.854138197710574,7.435489385223145,0.018936807,0.0067195124,0.018325943,0.3170446249167714,0.0975368555486019,0.55548425017157,10.315707407482725,18.008332391677442,11.975153275338856,5.0
8.0,2.243781015290923,5.826227821008766,7.418925458317819,0.018936807,0.0067195124,0.018325943,0.3148279036129545,0.1135905247286393,0.5672283249682807,10.31905898969225,17.98710987075549,11.988853787789964,5.0
8.0,2.271369818388806,5.836880272794758,7.450387775423865,0.018936807,0.0067195124,0.018325943,0.3031779177213414,0.0820932665466474,0.5505303371902446,10.317452781107562,18.002691980636133,12.016370691289676,5.0
8.0,2.2749021980316217,5.845354302725271,7.433001266000873,0.018936807,0.0067195124,0.018325943,0.3115051277569353,0.0890784916384356,0.5426183960840038,10.32479758538974,18.00423155816746,12.004815479037113,5.0
8.0,2.2581180717329863,5.8686939457371,7.414517182501526,0.018936807,0.0067195124,0.018325943,0.3128175701919192,0.0959577196801805,0.5441451261726826,10.31110612911456,17.991116018799104,11.991439675684472,5.0
9.0,2.6853452,5.931209,7.166504,0.02687805,-0.06520981,0.064904384,0.33048943,0.08570079,0.5506651,8.400001,16.78125,10.33125,3.0
9.0,2.690909828784708,5.937541340948074,7.155124997474522,0.02687805,-0.06520981,0.064904384,0.3335359893998041,0.080368633613853,0.5586281465498293,8.407162849761626,16.79104471261981,10.327162551437626,3.0
9.0,2.685077822923797,5.939459231165153,7.155585008732001,0.02687805,-0.06520981,0.064904384,0.3398255413750455,0.0907060464146221,0.5589333422489638,8.417813861407412,16.77839312198144,10.311975440602048,3.0
9.0,2.674531275520115,5.917700018626832,7.165170763310435,0.02687805,-0.06520981,0.064904384,0.3226539212467605,0.0779160663617816,0.5348048573457614,8.392545706418023,16.767507114549208,10.326653430407193,3.0
9.0,2.6782761741674843,5.948070971909963,7.152343101050262,0.02687805,-0.06520981,0.064904384,0.3272271403386675,0.0769145463323199,0.5542732153777982,8.396606086013941,16.795820296837476,10.314155241727615,3.0
9.0,2.682893036877431,5.9394602062594215,7.172105462006125,0.02687805,-0.06520981,0.064904384,0.3268866789446359,0.0787514122630066,0.5514073849163462,8.396605880641028,16.78494772194587,10.334894232238517,3.0
1.0,2.3928227,5.903692,7.3525457,0.2944368,-0.46242464,0.04780017,0.2936327,0.1072591,0.561941,10.275001,17.94375,9.65625,2.0
1.0,2.3889700349531293,5.8987476052522,7.358284429538294,0.2944368,-0.46242464,0.04780017,0.2998904259970222,0.1142900065141434,0.5541490315528146,10.279326447366016,17.951145318036247,9.653397210015314,2.0
1.0,2.395530207854104,5.902238628711742,7.342044765857593,0.2944368,-0.46242464,0.04780017,0.3143270844063932,0.1066288969930717,0.5521867967463849,10.27725388527384,17.95716986757086,9.645115240846868,2.0
1.0,2.3969293817573867,5.904534717560273,7.3451694230086995,0.2944368,-0.46242464,0.04780017,0.2978699573069301,0.1109725565726663,0.5726368747951205,10.27019235978032,17.941448405673807,9.644378707259731,2.0
1.0,2.396318924357389,5.881193796489068,7.335837145116834,0.2944368,-0.46242464,0.04780017,0.2842537429304536,0.1125025818148492,0.5577802267832404,10.283730060891896,17.946406901414356,9.652217289212672,2.0
1.0,2.387022984152393,5.907851852723801,7.342405487927681,0.2944368,-0.46242464,0.04780017,0.311285112216941,0.1084238576046198,0.5546281150583521,10.278126034906498,17.95580604738546,9.65529309412576,2.0
5.0,2.1379871,5.8097734,8.513663,0.10873393,-0.16340633,0.074067354,0.30503407,0.10702573,0.5533803,10.762501,17.60625,9.76875,7.0
5.0,2.1390911404040605,5.810529295254758,8.521822693352368,0.10873393,-0.16340633,0.074067354,0.2990429005302082,0.0983677248933622,0.5503961979388222,10.764180407559484,17.609923788696175,9.774503088328606,7.0
5.0,2.146423446460884,5.8085125405854825,8.512597276733505,0.10873393,-0.16340633,0.074067354,0.2959777137627474,0.1164135339512084,0.5549218816370751,10.7664696836354,17.60414657340162,9.762446415935722,7.0
5.0,2.130685320661335,5.809335664599473,8.526155489362576,0.10873393,-0.16340633,0.074067354,0.2813649475060976,0.121462548481066,0.5557130613829554,10.741821076977915,17.6077023846239,9.76694358218626,7.0
5.0,2.153045579407871,5.808638992371684,8.511755963773796,0.10873393,-0.16340633,0.074067354,0.3125526960232153,0.1085259376866825,0.5577309468216007,10.778077526506875,17.605307931359544,9.778379856182172,7.0
5.0,2.1339889728656196,5.8070397483646055,8.520731988080419,0.10873393,-0.16340633,0.074067354,0.3189794499846277,0.1063526927096821,0.5555074198981228,10.777247605412228,17.599169692498233,9.76749521182171,7.0
4.0,2.0063818,5.9264235,8.141579,0.0029016077,-0.025198173,0.005345067,0.3224644,0.109350204,0.55904853,9.8625,16.35,9.525001,8.0
4.0,2.022458804992791,5.945501950202368,8.147532832426757,0.0029016077,-0.025198173,0.005345067,0.3141070998104512,0.0991608970980709,0.562197907693836,9.863381320622658,16.346635868642448,9.525117190096594,8.0
4.0,2.0126531864541093,5.9149807030397055,8.140358932144617,0.0029016077,-0.025198173,0.005345067,0.3037152429899177,0.1144263362632799,0.5597597159069253,9.870731245657955,16.33978358900839,9.515868822379751,8.0
4.0,2.0174114321528576,5.926131100337816,8.134520086253756,0.0029016077,-0.025198173,0.005345067,0.3200744138367719,0.1005120661931373,0.5596638500254001,9.858167609675634,16.32913535199654,9.520383167966534,8.0
4.0,2.0133900369375106,5.9341295375901515,8.12035759827908,0.0029016077,-0.025198173,0.005345067,0.3192347792296353,0.0906113830148415,0.5647249680603875,9.869448936191278,16.342058801411277,9.513149832740584,8.0
4.0,2.0090976804730305,5.91216161095773,8.133402210549386,0.0029016077,-0.025198173,0.005345067,0.3237842505580878,0.1130042237373469,0.541761057433406,9.86637737101621,16.354178905576248,9.518133989727612,8.0
3.0,3.3481572,6.4905314,6.730412,0.18157956,-0.30619597,0.1188132,0.33373874,0.09795795,0.55640256,8.512501,16.143751,10.21875,0.0
3.0,3.3604677053054837,6.495772652309873,6.726977335564056,0.18157956,-0.30619597,0.1188132,0.3281033288952512,0.1119553330353431,0.5598487195971613,8.510973254891429,16.1373512703385,10.209004660913743,0.0
3.0,3.334113514506174,6.475096358039765,6.745663193550445,0.18157956,-0.30619597,0.1188132,0.3394444412613669,0.1023073189775844,0.5587215180777122,8.519350315214854,16.138531979024545,10.215604249337424,0.0
3.0,3.3355372458914947,6.4792387324850855,6.723100189643941,0.18157956,-0.30619597,0.1188132,0.3375236387622105,0.1131448623525316,0.5609005487760368,8.52051512276318,16.144441052328173,10.21209098508968,0.0
3.0,3.355000236517699,6.48628283842268,6.726972999731482,0.18157956,-0.30619597,0.1188132,0.3393424402683702,0.0874897037296855,0.5657148039618366,8.512982839030757,16.156190149179842,10.217273650896848,0.0
3.0,3.340602739712056,6.486649164542848,6.729785683470707,0.18157956,-0.30619597,0.1188132,0.3329085861267479,0.1015833668019982,0.5506129971334424,8.517624344331177,16.144417899831947,10.225184925686325,0.0
0.0,1.2167503,5.4813585,7.8400836,0.047647454,-0.052076224,0.019089524,0.2980199,0.11869236,0.565837,10.8,17.456251,8.868751,6.0
0.0,1.2262443406090373,5.499038941291982,7.861096495211533,0.047647454,-0.052076224,0.019089524,0.3050712742675758,0.1155801969885246,0.5482435285134958,10.7931509142852,17.461508780680358,8.86934154939798,6.0
0.0,1.1986865856875468,5.48932820078471,7.841659380961776,0.047647454,-0.052076224,0.019089524,0.3179490597337306,0.1442795426932724,0.5712300108936662,10.810797957316597,17.446741319986828,8.872605050075615,6.0
0.0,1.219126740154941,5.460662749668599,7.8369777851132785,0.047647454,-0.052076224,0.019089524,0.2939060449921697,0.1265945541672022,0.56979877461633,10.802092773635126,17.459614749607034,8.8589670111037,6.0
0.0,1.213508365643266,5.470936156647615,7.846701580673134,0.047647454,-0.052076224,0.019089524,0.3099276763417908,0.1136715282097641,0.5770367259650132,10.820150528579443,17.45813585282968,8.876416155444682,6.0
0.0,1.225221195350392,5.484575663810033,7.830966377770549,0.047647454,-0.052076224,0.019089524,0.3070104057453784,0.115069360366623,0.5713179638885246,10.800839103343034,17.44802815445063,8.858528683845597,6.0
7.0,1.3770695,5.669793,7.238887,0.036346454,-0.008399391,0.011911863,0.29588845,0.11668987,0.5584794,11.94375,18.375,9.58125,4.0
7.0,1.371622056610442,5.6646819883222,7.23509848022653,0.036346454,-0.008399391,0.011911863,0.303261744154309,0.1351790082885597,0.5479056740186401,11.94692201587868,18.37609188465721,9.576539883818429,4.0
7.0,1.3683223948837615,5.6756830229393,7.236087159864315,0.036346454,-0.008399391,0.011911863,0.3000785476285723,0.1220035433869241,0.5469673781220484,11.946925147955977,18.378561280754337,9.57240847903174,4.0
7.0,1.3771588283024878,5.675569589088785,7.224461813787042,0.036346454,-0.008399391,0.011911863,0.2927488338171969,0.1209748821663238,0.5679470640443581,11.928477895403166,18.378165334084105,9.590350262086863,4.0
7.0,1.3632392375366462,5.656794879504362,7.249521366233386,0.036346454,-0.008399391,0.011911863,0.2968784906400955,0.118730019899693,0.5680319088863293,11.941641845262474,18.362535655920627,9.55985990751192,4.0
7.0,1.3580993231533476,5.669415290554971,7.2466106944224284,0.036346454,-0.008399391,0.011911863,0.2910789723100951,0.1099955193993496,0.5459825629789217,11.949776269499909,18.387306845253644,9.586823702993874,4.0
2.0,1.9597218,5.903692,7.409375,0.09651663,-0.23044874,0.075289086,0.30988508,0.1164229,0.5640111,10.575001,16.612501,8.71875,1.0
2.0,1.967724266287145,5.889418679198347,7.392347220897899,0.09651663,-0.23044874,0.075289086,0.2938950182068112,0.1334601189029989,0.5618827759787393,10.571851822027863,16.621646119419307,8.721238693207845,1.0
2.0,1.972640910903944,5.894922504403831,7.399051212091509,0.09651663,-0.23044874,0.075289086,0.3210934992746236,0.1111030657971539,0.5697860388840226,10.556563726077597,16.6247739884022,8.724180651157942,1.0
2.0,1.9537029939542816,5.897141236047277,7.416095110625354,0.09651663,-0.23044874,0.075289086,0.317265887993611,0.101943149695897,0.5621290594333636,10.563317641647954,16.61369158277879,8.723054177455804,1.0
2.0,1.9541888045259164,5.9155480880096025,7.402955342785502,0.09651663,-0.23044874,0.075289086,0.298360113096718,0.1205779340293093,0.5596256336222252,10.58675328482772,16.61497653619732,8.708063358157974,1.0
2.0,1.94420034185008,5.898471977625837,7.401826131339772,0.09651663,-0.23044874,0.075289086,0.304814756558403,0.1123066035861038,0.5533529146756546,10.605199744843194,16.625706671757232,8.722276302037432,1.0
8.0,1.7222341,5.631508,7.626524,-0.037262753,-0.03619374,0.013286309,0.30254108,0.10810742,0.5734839,9.806251,16.95,8.512501,0.0
8.0,1.7034654246847574,5.632769435357412,7.632671336371895,-0.037262753,-0.03619374,0.013286309,0.3137883955000572,0.0828839896879647,0.5713565446428834,9.795943121155354,16.946165990743786,8.502714699279199,0.0
