digit1,digit2,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,sequence
7,2,1.490167606242546,5.855319399700609,7.477566875138295,0.043371398,0.0006108648,0.0013744457,0.3010163199223962,0.129867305655741,0.5745366786554444,12.05611386543338,17.279338809142587,7.674295325549497,1.9744858743551803,5.96013551270368,7.360642409992333,0.052687086,-0.07925971,0.10415245,0.3302015758598636,0.1175840243087882,0.5753496768140094,11.661634094561837,16.985320368998174,7.65542897430615,7255
7,2,1.4893695778946632,5.8405567022280875,7.48567463279517,0.043371398,0.0006108648,0.0013744457,0.3205752600078431,0.1302939675378773,0.5806083452059325,12.056270556274836,17.289527618498663,7.661281739021093,1.979319688275431,5.953602072432483,7.345494015821454,0.052687086,-0.07925971,0.10415245,0.3113420931235683,0.1185914079382434,0.5697933954805051,11.65587071565843,17.01439008682357,7.67309619930193,7255
7,9,1.4452649,5.456234,7.7964144,0.09086613,-0.113926284,0.027641632,0.28185213,0.11957671,0.5803284,11.137501,18.018751,7.1062503,2.359323,5.9288163,7.3172517,-0.009162972,0.004123337,-0.0048869182,0.3175542,0.1019161,0.567266,10.181251,17.400002,7.275,7932
7,9,1.4370131170701042,5.469844995439857,7.79214632907421,0.09086613,-0.113926284,0.027641632,0.2776576656622359,0.119307331877276,0.5847553909623948,11.14507494637141,18.01898325852607,7.101134730069953,2.3510610594282144,5.913406146634564,7.3195282946486255,-0.009162972,0.004123337,-0.0048869182,0.3131679970096351,0.0850198220961722,0.5634050107785487,10.184084382363672,17.400557368863677,7.278174169485185,7932
7,9,1.4593835646339302,5.458421486858487,7.770928747893634,0.09086613,-0.113926284,0.027641632,0.2804155404252431,0.1250411804452386,0.5760072508805535,11.137824344720824,18.011076114253047,7.096722903446319,2.387255787137563,5.922874866162774,7.307658101786668,-0.009162972,0.004123337,-0.0048869182,0.3110841961283084,0.1036950990440251,0.5646810396824554,10.179410038141969,17.39582470767536,7.291230159233914,7932
7,9,1.4383866419905609,5.4611219711544745,7.789019633492245,0.09086613,-0.113926284,0.027641632,0.288100963956892,0.1189774351894392,0.5743044382372762,11.12524457439961,18.015721253010945,7.112107454307914,2.3694093154782223,5.929438982048381,7.314384397489692,-0.009162972,0.004123337,-0.0048869182,0.319093053721743,0.0997147660655351,0.5567153132696515,10.177701168699777,17.37972154245722,7.27958381855986,7932
7,9,1.4394192584830003,5.452925252205465,7.805874354756023,0.09086613,-0.113926284,0.027641632,0.2828007809470946,0.1302853283101767,0.5582734795418534,11.128650256997776,18.004568321485173,7.084677878371325,2.3628907905527377,5.938391387737423,7.304605917873445,-0.009162972,0.004123337,-0.0048869182,0.321303595782705,0.0911051813536575,0.5724451032638472,10.181546857473403,17.390045554619622,7.272674361857123,7932
7,9,1.4370367322073014,5.440017829981559,7.7983864195346175,0.09086613,-0.113926284,0.027641632,0.2988169670322245,0.1235951735733994,0.588012029547102,11.142754404869883,18.01637541271432,7.115126527525114,2.364637494158082,5.935097832696762,7.303955608395871,-0.009162972,0.004123337,-0.0048869182,0.3294310869104586,0.1063643197597021,0.5565591328794909,10.19237391832394,17.401053090269105,7.281480794723096,7932
5,8,1.835295,5.705087,7.5786676,0.07574723,-0.101250835,0.0108428495,0.30473295,0.10852482,0.57343775,10.106251,17.90625,7.8562503,1.9166509,5.814559,7.475776,-0.011453714,0.007788526,0.0044287695,0.31663436,0.107562184,0.5725081,9.20625,16.725,8.0625,5820
5,8,1.8304840915981264,5.720965335272281,7.5698793392910675,0.07574723,-0.101250835,0.0108428495,0.3008224093475649,0.1228889453481984,0.5789150695265356,10.093811991885952,17.925269245934892,7.851514005785674,1.9104512780145724,5.810765639844472,7.477865127083058,-0.011453714,0.007788526,0.0044287695,0.3193430287884186,0.1043127296362559,0.5729985846871188,9.209381102383306,16.722827967895352,8.073436616372424,5820
5,8,1.8380942068257855,5.707488008484917,7.575784439246269,0.07574723,-0.101250835,0.0108428495,0.2979889312717933,0.1117018295791364,0.5534387626536792,10.112613691913134,17.891011063322747,7.845804062247138,1.928283126540107,5.821065657998505,7.485904807542794,-0.011453714,0.007788526,0.0044287695,0.303042271806729,0.1080920093290905,0.5648969930328431,9.219764380265776,16.719074719647242,8.05701604411334,5820
5,8,1.8367384378681,5.698174114543011,7.565399856069776,0.07574723,-0.101250835,0.0108428495,0.294773941923512,0.1055352307336944,0.5642383163770424,10.106674434684347,17.899526766749286,7.869749870437203,1.921502918839746,5.802031712753074,7.47658343852244,-0.011453714,0.007788526,0.0044287695,0.3173735726915373,0.1104873108583732,0.5737382496443338,9.2012044310587,16.727354193819725,8.063156678750941,5820
5,8,1.833811007738068,5.702515869529176,7.581792848017435,0.07574723,-0.101250835,0.0108428495,0.2978658752654529,0.1101165027155176,0.5743009205149524,10.102873679254929,17.89796528067487,7.854048046410328,1.9160787379977593,5.82073133039233,7.465475639406041,-0.011453714,0.007788526,0.0044287695,0.3040165702211508,0.1024979196172934,0.5734238551993658,9.19591452601709,16.731105304952056,8.066054347837536,5820
5,8,1.837950650179025,5.715539872815702,7.578830787473343,0.07574723,-0.101250835,0.0108428495,0.3009791266923911,0.10886919098556,0.5702602536242336,10.098763140602715,17.91065976999385,7.846996297688968,1.9015874670460904,5.824079777387419,7.455467836313616,-0.011453714,0.007788526,0.0044287695,0.3010476692933378,0.1055120708815607,0.5682852961938377,9.197215819584368,16.738963300216454,8.057733493413233,5820
7,5,1.899303,5.8677993,7.645068,-0.01970039,0.083688475,-0.0036651888,0.31298912,0.11363966,0.5714213,10.725,17.268751,7.6312504,1.8903298,5.931209,7.5116687,0.10262528,-0.101708986,0.021227552,0.31984505,0.11595289,0.5702111,10.668751,16.893751,7.74375,7513
7,5,1.9025887616790031,5.866535598053972,7.660385384330311,-0.01970039,0.083688475,-0.0036651888,0.3020448721592739,0.0948082531256324,0.5650285053968485,10.735325163188834,17.256652575016105,7.627344948022675,1.8905101343099728,5.940834957011177,7.493349049965467,0.10262528,-0.101708986,0.021227552,0.3207326648627124,0.1098646385326558,0.5732338353292807,10.641782139561665,16.879089477723088,7.7305200281284705,7513
7,5,1.901031785495372,5.8617442877231145,7.6461524540346595,-0.01970039,0.083688475,-0.0036651888,0.3069050370605971,0.1178026817106718,0.5714015532073035,10.733875572882976,17.259181137565346,7.619360099098957,1.8810141562769265,5.951132179269889,7.51550112343685,0.10262528,-0.101708986,0.021227552,0.3223065146471845,0.1157865324949138,0.5660535845018589,10.66167788939937,16.91220648441614,7.7297013848780844,7513
7,5,1.8953522911371337,5.8876162983496005,7.644091162345701,-0.01970039,0.083688475,-0.0036651888,0.3175515450983745,0.1324625911306736,0.5852824697481558,10.74173269181352,17.26993222866121,7.637074079870769,1.8782691436668664,5.935458082242576,7.518374466266296,0.10262528,-0.101708986,0.021227552,0.3048668097536217,0.1222379827615991,0.5541867891335422,10.67439064911238,16.89989005939846,7.73863054595417,7513
7,5,1.883715390655368,5.8785917719019745,7.639221057162195,-0.01970039,0.083688475,-0.0036651888,0.3088461521591834,0.121954164017712,0.5602388990746714,10.717577762284089,17.266064006176354,7.6390686053623105,1.8992349935725672,5.914254185036342,7.524665850172605,0.10262528,-0.101708986,0.021227552,0.3331638615323373,0.1415224208941529,0.5707933304625725,10.682419675014948,16.90002873912762,7.725678742081101,7513
7,5,1.9044959968243411,5.872516494657362,7.661672241573154,-0.01970039,0.083688475,-0.0036651888,0.3054049399738013,0.1296587864839681,0.5631229849988132,10.726659544423716,17.26859009094294,7.627586204127232,1.8989276770111552,5.944874747922135,7.504102144472177,0.10262528,-0.101708986,0.021227552,0.3070823716796586,0.1123909535142869,0.5678874572393334,10.663600229708946,16.88978789181897,7.750050591121479,7513
4,0,1.6498512,5.599205,7.7425756,0.052687086,-0.017409647,0.03375028,0.281473,0.11718715,0.5768405,11.75625,19.03125,7.7250004,1.5834504,5.5543394,7.7120676,0.015882485,0.015577052,0.020769402,0.28972024,0.117257565,0.58153725,11.34375,18.6375,7.6125,4091
4,0,1.653446686255046,5.58863581311295,7.759463056253704,0.052687086,-0.017409647,0.03375028,0.292548581934948,0.1131555863109167,0.5757353803456264,11.751215582749795,19.02342336521282,7.717472000127457,1.6016270776857484,5.559122727658222,7.709972978253576,0.015882485,0.015577052,0.020769402,0.3015178931136358,0.112879738096482,0.5803540193958054,11.33853835583983,18.639952059111813,7.619695520735199,4091
4,0,1.63971432268393,5.595182723775219,7.74538920846934,0.052687086,-0.017409647,0.03375028,0.287201532189917,0.1047904978286325,0.587239178253855,11.749427280585364,19.03427719331872,7.744779079385981,1.5759015124191282,5.5497823146677865,7.70485129331499,0.015882485,0.015577052,0.020769402,0.2877581216111352,0.1550697526265075,0.5867249592646628,11.35056731561775,18.63090428334999,7.620827770542586,4091
4,0,1.6488314588869584,5.586609609380893,7.742851978513482,0.052687086,-0.017409647,0.03375028,0.2769734037007527,0.1287754786406827,0.5769320960711706,11.754290473220603,19.037344880156137,7.7366178671447505,1.57574325132989,5.56145018617294,7.71739443268159,0.015882485,0.015577052,0.020769402,0.2727519527131461,0.1255143155519849,0.5763932529394793,11.342287075505205,18.62247883894494,7.590265281150686,4091
4,0,1.642104042283702,5.608262085738345,7.738316681127602,0.052687086,-0.017409647,0.03375028,0.2811280097186253,0.1143608726132281,0.581340207910944,11.76517590625599,19.0321463228154,7.720113630774602,1.584518473770728,5.550072070954379,7.70784987471596,0.015882485,0.015577052,0.020769402,0.2901646338374041,0.1092120371489901,0.5829424649034459,11.337225080584712,18.627111242760837,7.603872245434686,4091
4,0,1.6583079778796628,5.594067301264785,7.747173403455879,0.052687086,-0.017409647,0.03375028,0.3060550424566148,0.1197414457118465,0.5815839881992505,11.744756294589433,19.0254688283855,7.729531629013987,1.5733987045011188,5.552093755918576,7.702952451011563,0.015882485,0.015577052,0.020769402,0.2842222067231765,0.1188695137584641,0.5565827110923478,11.34148491965466,18.626189334047304,7.626998626984026,4091
0,3,1.4530416,5.6033926,7.829914,0.053908817,-0.07238748,0.031001387,0.2860572,0.12202064,0.57666945,12.056251,18.675001,7.275,1.7318054,5.721837,7.589435,0.24006985,-0.5259546,0.10690133,0.3329666,0.09620186,0.5615024,11.26875,17.587502,7.7625003,0367
0,3,1.454707583072063,5.6199357014140014,7.817158624451572,0.053908817,-0.07238748,0.031001387,0.2806130003203236,0.1262521222163708,0.5739889451104486,12.048316269193288,18.67790033119001,7.273647914554284,1.7402431033366106,5.7295485871509815,7.615561996479391,0.24006985,-0.5259546,0.10690133,0.3347853528753812,0.1182728826761424,0.5408457547045643,11.255651324965845,17.58566573778424,7.770058875801741,0367
0,3,1.4444115957223245,5.598696114648375,7.844064645689454,0.053908817,-0.07238748,0.031001387,0.3011426092702305,0.1386421117497425,0.5669838964887127,12.05860658224461,18.66069332562867,7.273760538519154,1.7364531124284834,5.708135905823538,7.577766498808518,0.24006985,-0.5259546,0.10690133,0.3174356145304006,0.0998002662426535,0.554808816517876,11.264940935959268,17.58835742268453,7.737942217395535,0367
0,3,1.4513987984453962,5.5892212576755025,7.829734080296885,0.053908817,-0.07238748,0.031001387,0.3016958704055242,0.1282185833643753,0.5887615415879752,12.04913450590521,18.683477182514057,7.257521176530558,1.7420660597798885,5.722959780470274,7.59579777420199,0.24006985,-0.5259546,0.10690133,0.3318716559425101,0.082257350500243,0.5660988308470948,11.256392240275051,17.59827839910747,7.762757304555157,0367
0,3,1.4605171625621989,5.603383536779904,7.8234968477252,0.053908817,-0.07238748,0.031001387,0.2900709703455508,0.1415063947634819,0.5625442036366946,12.050941242397016,18.671129660909557,7.263233140199631,1.73466011062257,5.724161556630194,7.599825885808174,0.24006985,-0.5259546,0.10690133,0.3512058984654921,0.0952178324827299,0.574363698509723,11.277763429435833,17.592724339106653,7.757314493479638,0367
0,3,1.4637506622872145,5.605421425691477,7.836767835725735,0.053908817,-0.07238748,0.031001387,0.286383754498661,0.1220006178283497,0.5970072783726268,12.06578046187497,18.661237190769526,7.275770412932128,1.7247028944534124,5.724124249167239,7.604795573746426,0.24006985,-0.5259546,0.10690133,0.3343111385000781,0.1068245042878432,0.5744481472111677,11.262047726694874,17.56577991923555,7.7737276983742705,0367
1,2,1.5224334,5.757131,7.6181493,0.19685118,-0.3084867,0.045203995,0.27851686,0.13115963,0.56954026,15.13125,20.04375,7.6875005,2.2175484,6.090332,7.348358,0.06627883,-0.1188132,0.041844238,0.30434057,0.11818935,0.5591268,13.875001,18.88125,8.175,1285
1,2,1.523181622269695,5.750980296205735,7.630238733970266,0.19685118,-0.3084867,0.045203995,0.2900970534767295,0.1176107406279506,0.583358367166885,15.140457031160768,20.03604451855612,7.702046087735483,2.2118759031092625,6.092120485158752,7.346347250142059,0.06627883,-0.1188132,0.041844238,0.2932112078882301,0.1302016899757863,0.5640392989015919,13.885195539848713,18.86497613933019,8.180866186757708,1285
1,2,1.5049733060605262,5.771018963887443,7.610526606495488,0.19685118,-0.3084867,0.045203995,0.277340417760879,0.1330281360049593,0.5755538140572195,15.134559601798973,20.03000617312638,7.686913704003602,2.2141215553972,6.06670747856992,7.353369355550149,0.06627883,-0.1188132,0.041844238,0.3263715157341506,0.1192362338745278,0.5566143142331786,13.878506014276873,18.88048745843854,8.171747758191767,1285
1,2,1.5432703772090528,5.758010310966315,7.613752699717776,0.19685118,-0.3084867,0.045203995,0.2644609906609045,0.131797791098399,0.5789606640227726,15.143002149040443,20.026365987733563,7.690517046466254,2.2198917807016656,6.082874819214609,7.367992766199373,0.06627883,-0.1188132,0.041844238,0.3138033128589454,0.1191475397445459,0.5575743656136535,13.86758950694894,18.875457082120676,8.181404889321716,1285
1,2,1.5178734830667988,5.7656851088863075,7.635579090602876,0.19685118,-0.3084867,0.045203995,0.2884851570235276,0.1430660017953221,0.5749556913053463,15.12797132852134,20.042768265968235,7.686041800799346,2.211690209642462,6.085778876756774,7.358647922412819,0.06627883,-0.1188132,0.041844238,0.3166784609041381,0.1176270116337068,0.5542065562254315,13.883537532647406,18.875926801265795,8.177694611043702,1285
1,2,1.5357770192971318,5.762550361624293,7.618129413073651,0.19685118,-0.3084867,0.045203995,0.2855638735892366,0.1315992297964108,0.5725188034026465,15.135724188916017,20.045494713711086,7.706742140659519,2.2088216367379596,6.10110538145101,7.340431891220432,0.06627883,-0.1188132,0.041844238,0.307461375502183,0.1175431930543717,0.5465032980776355,13.85018263797378,18.88356485450908,8.174854454196456,1285
6,7,2.105684,5.971887,7.411768,0.061239194,-0.08781181,0.04214967,0.31565943,0.113672264,0.56471276,12.431251,17.8125,8.0625,1.5888343,5.8103714,7.517052,-0.05421425,0.20479241,-0.02932151,0.31565943,0.113672264,0.56471276,11.925,17.5125,8.25,6702
6,7,2.1041410500565445,5.982863974907543,7.406439722274419,0.061239194,-0.08781181,0.04214967,0.3247907196754917,0.117650664935382,0.5620399805027934,12.41946841941084,17.82910983915152,8.069133240316123,1.5848906732773762,5.793834454753819,7.518971516932477,-0.05421425,0.20479241,-0.02932151,0.3178299976236253,0.0994940509888991,0.5617327474909923,11.907214064064531,17.51374040057348,8.252422616620565,6702
6,7,2.1002661404842797,5.971667872206358,7.412126901678269,0.061239194,-0.08781181,0.04214967,0.3214914086301552,0.1167768661486279,0.583104335661348,12.43564390769391,17.785583100668784,8.073595517883108,1.6051361841815366,5.814549440547129,7.522631645602869,-0.05421425,0.20479241,-0.02932151,0.3088708934487374,0.1228437541697664,0.5810069602122786,11.93395412056782,17.513804862697757,8.263027401456995,6702
6,7,2.107288094561735,5.970974790774525,7.416208744287668,0.061239194,-0.08781181,0.04214967,0.3066499938907875,0.0898383759591189,0.5532276716553177,12.443171321449698,17.81558767824942,8.045663610467265,1.5970792977636914,5.8193116245472725,7.529485875078111,-0.05421425,0.20479241,-0.02932151,0.3091753884490719,0.1192851463116804,0.5700989817913268,11.929647367640948,17.522353663383576,8.254772774566206,6702
6,7,2.1053250041340457,5.970255195667226,7.4184369864932656,0.061239194,-0.08781181,0.04214967,0.3215912397921607,0.1126231399459499,0.5762776040996327,12.423577835652823,17.80883841596274,8.07294101386876,1.5887051863066752,5.8088096480532485,7.517105914759726,-0.05421425,0.20479241,-0.02932151,0.3124080285689762,0.1231043644823664,0.5826735256624428,11.918733193208624,17.510297325500627,8.237858354196776,6702
6,7,2.125760622125235,5.963449619811766,7.4036408669824,0.061239194,-0.08781181,0.04214967,0.3057848745382817,0.1259599299241064,0.5701115794772168,12.428010416220888,17.79452418713701,8.055630603615324,1.576788007472938,5.808619221331205,7.540631161896786,-0.05421425,0.20479241,-0.02932151,0.3090386260290464,0.1053546897400375,0.5564870266051978,11.925352277585644,17.532951079201418,8.244559541665334,6702
3,8,2.5758736,6.2721863,7.023533,0.04444041,-0.07147118,0.0019853106,0.32870555,0.11100958,0.55264217,12.468751,17.25,8.45625,1.8586249,5.9228344,7.295118,-0.056352276,0.11759147,0.00320704,0.31259513,0.12015027,0.56522065,10.25625,15.975,8.8125,3849
3,8,2.596098676752457,6.266539216879208,7.043682567149719,0.04444041,-0.07147118,0.0019853106,0.3254936220069074,0.0999729256623327,0.55434785960625,12.453852268964908,17.249016439655854,8.442284695766162,1.8622918848009815,5.929427361964168,7.287616148942442,-0.056352276,0.11759147,0.00320704,0.3196501937391962,0.1245814742131841,0.5562111914508354,10.260533915446072,15.967085807225043,8.805034749629177,3849
3,8,2.580726783436059,6.279364016755326,7.0137875633419915,0.04444041,-0.07147118,0.0019853106,0.3308968813068197,0.1082635607024159,0.5534407537213767,12.45323649092211,17.223824150661862,8.448327803242828,1.8402950282309771,5.92561553655712,7.296462953734383,-0.056352276,0.11759147,0.00320704,0.3343954405518163,0.1273525439864112,0.5654336803757679,10.267306857339973,15.99039698768666,8.819529146017913,3849
3,8,2.5721001654280693,6.270887110124704,7.010445084298416,0.04444041,-0.07147118,0.0019853106,0.3187996294724893,0.1001717225713672,0.5716889156670799,12.484206107283187,17.233537747269754,8.448666800520563,1.8585082945063909,5.925102959385289,7.276533071158045,-0.056352276,0.11759147,0.00320704,0.3168889439645797,0.1130085225074475,0.5564523280892811,10.257376543422252,15.989432632147482,8.8138168901376,3849
3,8,2.565800468473208,6.2567200076624045,7.018220138079208,0.04444041,-0.07147118,0.0019853106,0.3333658179980002,0.1103152007797933,0.5623340200722017,12.492867243575333,17.2529793927244,8.44948981311768,1.864540398701886,5.944477921276301,7.296961746344466,-0.056352276,0.11759147,0.00320704,0.3175418703365738,0.1237795347617794,0.5739917297130449,10.263698875383657,15.975907618536771,8.797533277469638,3849
3,8,2.578075313570077,6.26301686039527,7.030396162759759,0.04444041,-0.07147118,0.0019853106,0.3443720144476736,0.0994700590107611,0.5577512248494796,12.448461537961172,17.24682910881464,8.452379404365084,1.8371994071334112,5.914449139241611,7.28533994031808,-0.056352276,0.11759147,0.00320704,0.312308102687474,0.0995633142560621,0.5663329605811589,10.261671399592789,15.975414552183846,8.803929268855807,3849
5,9,2.0147567,6.1363935,6.643672,0.13500112,-0.28115052,0.0070249448,0.31157982,0.12428998,0.56385267,13.500001,17.400002,7.2937503,2.2839491,6.239285,6.806384,0.08384119,-0.03970621,0.03252855,0.32430765,0.11741103,0.5588915,12.95625,17.081251,7.0687504,5974
5,9,2.0277764050606923,6.1147952466658735,6.635142309875571,0.13500112,-0.28115052,0.0070249448,0.3190608895193172,0.1193742309204327,0.577021859369497,13.505426504281765,17.40615416406616,7.313909914191427,2.2802835286375216,6.231610826145488,6.7966450262472575,0.08384119,-0.03970621,0.03252855,0.3235156739955597,0.116048706846073,0.5698343642001538,12.948507930958536,17.087941477254883,7.059808652796852,5974
5,9,2.0131155461917043,6.137166114949486,6.632894209081062,0.13500112,-0.28115052,0.0070249448,0.3227664638643341,0.1189848202097823,0.554198728460605,13.490908843029407,17.397144837918635,7.304350727717357,2.2885731411328134,6.2460021225226585,6.797934855911228,0.08384119,-0.03970621,0.03252855,0.3123511041628514,0.1356207143935878,0.5634792831656154,12.952343511156426,17.072419720031792,7.068452673250117,5974
5,9,2.026869934216502,6.147718359061819,6.652512516360469,0.13500112,-0.28115052,0.0070249448,0.3346922459651895,0.1352321475454523,0.564210197315997,13.517913570029828,17.407052715779287,7.305559616418717,2.2700250491025233,6.2472120500991295,6.7852257841057675,0.08384119,-0.03970621,0.03252855,0.3287380708843552,0.123359388101603,0.5651361925233559,12.951996161555034,17.087982949986706,7.070293529911043,5974
5,9,2.014051921555484,6.1395472827770865,6.658898205407432,0.13500112,-0.28115052,0.0070249448,0.309509879003354,0.131756618297953,0.5558953603426953,13.501042693463004,17.414181341341564,7.294012264495433,2.2813486855646468,6.215162709291178,6.794286420431109,0.08384119,-0.03970621,0.03252855,0.3406333070948469,0.1173056174229072,0.550824997745446,12.95901598081198,17.075886428110998,7.082094189693602,5974
5,9,1.993498605777496,6.1360384646467825,6.631096512689271,0.13500112,-0.28115052,0.0070249448,0.3017672192581564,0.1290051856950949,0.5786592575767827,13.49816197408149,17.422883332552534,7.296239528448115,2.2941570246917444,6.246020671362528,6.797696742781241,0.08384119,-0.03970621,0.03252855,0.3236645478075967,0.1191412719701217,0.5549502165012239,12.959486784976477,17.09958129520794,7.074637213581098,5974
8,3,1.5571294,6.0430737,7.422536,0.056199558,-0.101708986,0.047189303,0.3037446,0.13049357,0.5490652,13.650001,17.4375,2.6437502,2.6739793,6.393622,6.8518476,0.020005822,-0.04046979,0.0067195124,0.3565853,0.10311296,0.5494745,10.03125,15.375001,3.05625,8321
8,3,1.5629358401864435,6.038604655690371,7.4252557735070015,0.056199558,-0.101708986,0.047189303,0.2948023848058029,0.1121200873286682,0.5235843456094542,13.639396252706536,17.43710924558337,2.644155019335556,2.6751762850529044,6.3860786765055275,6.843283901961691,0.020005822,-0.04046979,0.0067195124,0.3536298235847168,0.100070223706373,0.5504140703390454,10.035388703917372,15.381637584754513,3.042600511745443,8321
8,3,1.5523223904195402,6.040162487226022,7.411176547554622,0.056199558,-0.101708986,0.047189303,0.304215152359392,0.1236644295666042,0.5477676453860515,13.63758397298479,17.448406062333568,2.6532960052177765,2.675615211308888,6.402705151822942,6.853729177239708,0.020005822,-0.04046979,0.0067195124,0.3543617347182122,0.0886493736651273,0.5508661296875172,10.04180947213905,15.36791284437831,3.043675422443631,8321
8,3,1.564106456171522,6.047576227601387,7.413298228438408,0.056199558,-0.101708986,0.047189303,0.303775467465929,0.138800598837873,0.5444983718036753,13.660971590944678,17.42251261488708,2.643023380146082,2.679811067200818,6.401241525893813,6.858484642677791,0.020005822,-0.04046979,0.0067195124,0.3634752028048292,0.105390214486881,0.5590051257255362,10.008220994186193,15.38821891443934,3.0507472210026525,8321
8,3,1.5608141716407322,6.046649363748364,7.44201146862181,0.056199558,-0.101708986,0.047189303,0.3106813850758342,0.1120939708114998,0.5491962024890193,13.64480030067591,17.435716643172903,2.637090415132882,2.6565199457243693,6.398892568544953,6.853573501103459,0.020005822,-0.04046979,0.0067195124,0.3691683877728824,0.1117280687398029,0.5433691015457612,10.016366596513189,15.352499574795957,3.053260566267733,8321
8,3,1.5529005404371046,6.043816415932477,7.42253667588921,0.056199558,-0.101708986,0.047189303,0.3001021654277476,0.1352333813458875,0.5505854248518015,13.641611303296743,17.427464440602602,2.6673858530686863,2.7000254379201913,6.378879212774363,6.839545684052654,0.020005822,-0.04046979,0.0067195124,0.3600488792165852,0.0882302734776848,0.5423002476200862,10.021859923518988,15.372109927078272,3.0561038537781204,8321
