digit1,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,digit2,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,digit3,acc3X,acc3Y,acc3Z,gyro3X,gyro3Y,gyro3Z,rot3X,rot3Y,rot3Z,mag3X,mag3Y,mag3Z,digit4,acc4X,acc4Y,acc4Z,gyro4X,gyro4Y,gyro4Z,rot4X,rot4Y,rot4Z,mag4X,mag4Y,mag4Z,fullSequence
5,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6773937,7.3142495E-5,4.1130252E-4,0.0,9.875,-47.75,8,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6774022,2.047112E-4,6.1836524E-4,0.0,9.875,-47.75,0,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6774126,2.69246E-4,6.7725155E-4,0.0,9.875,-47.75,,,,,,,,,,,,,580
8,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6774043,3.8747964E-4,7.6140056E-4,0.0,9.875,-47.75,8,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6774003,3.7648145E-4,7.4969715E-4,0.0,9.875,-47.75,8,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6774023,3.6893802E-4,7.4559293E-4,0.0,9.875,-47.75,,,,,,,,,,,,,888
