digit1,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,digit2,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,digit3,acc3X,acc3Y,acc3Z,gyro3X,gyro3Y,gyro3Z,rot3X,rot3Y,rot3Z,mag3X,mag3Y,mag3Z,digit4,acc4X,acc4Y,acc4Z,gyro4X,gyro4Y,gyro4Z,rot4X,rot4Y,rot4Z,mag4X,mag4Y,mag4Z,fullSequence
3.0,2.555640932255777,5.974801885332296,7.48075045100192,0.38423395,-0.46517354,0.2771799,0.32818328838901334,0.05827524796922605,0.44365681533296497,15.817323493370049,21.840143781743144,15.69556756853648,2.0,3.2444636769326642,6.305349548762006,6.954130877092467,0.24846925,-0.11362085,0.028710645,0.3163809683560564,0.05704274629389082,0.45517059534611987,13.97038916042627,20.817267044810002,16.183511991031484,7.0,2.0845644529144263,6.206223291126492,7.173609131411162,-0.15851942,0.5861248,-0.19104797,0.3180820470191757,0.11875287073431197,0.4675864169685379,11.615940139056068,18.714217511965494,16.612355415452765,,,,,,,,,,,,,,327.0
3.0,2.540837572386036,5.989742854020418,7.495496637344278,0.38423395,-0.46517354,0.2771799,0.3249656260133422,0.07155682720407695,0.4506189467344866,15.819433368048319,21.837883619461202,15.700393170443808,2.0,3.2337253426647083,6.329048229312357,6.952237219593443,0.24846925,-0.11362085,0.028710645,0.32594467017726647,0.06435533042392644,0.45614883611882545,13.96566044147049,20.808485977974808,16.17719839413823,7.0,2.089006308967859,6.223015872151546,7.21602202879948,-0.15851942,0.5861248,-0.19104797,0.3194691806165404,0.11255439890200669,0.44939518074951745,11.629802180550072,18.696101059310042,16.586132049574456,,,,,,,,,,,,,,327.0
5.0,2.129014,5.7966127,7.6163545,0.18723005,-0.21395539,0.035124727,0.29539785,0.061704807,0.43321133,13.931251,20.625,15.000001,4.0,1.8346968,5.8797636,7.2023964,0.057268575,0.20051636,-0.0097738365,0.31407285,0.053689085,0.42791703,12.76875,20.212502,15.431251,0.0,1.8867407,5.9228344,7.580462,-0.015729768,0.03894263,-0.013897174,0.3094956,0.07404902,0.4330335,12.4875,19.95,15.450001,,,,,,,,,,,,,,540.0
5.0,2.1185023101633287,5.799670673117456,7.63376110043703,0.18723005,-0.21395539,0.035124727,0.2885741230172516,0.06623570418270026,0.43210191414466315,13.937783967192813,20.6333613248487,15.010788844509221,4.0,1.837036692219895,5.877052769641084,7.208972618667089,0.057268575,0.20051636,-0.0097738365,0.31114506918725604,0.05193467813959369,0.43705965479535974,12.763025706234238,20.19419053795828,15.447907209602084,0.0,1.8645171965055882,5.930525154863201,7.579333322731789,-0.015729768,0.03894263,-0.013897174,0.3022038164676965,0.06689453478752885,0.42906720576820584,12.488656608486613,19.959282445191743,15.44418369168839,,,,,,,,,,,,,,540.0
5.0,2.1237780066013796,5.7957760985516895,7.613602130311075,0.18723005,-0.21395539,0.035124727,0.2949341906087879,0.06112036515952859,0.4307081576636874,13.934061835175303,20.62085866216495,15.014063110796334,4.0,1.8260864895496434,5.877081665991526,7.216488977330779,0.057268575,0.20051636,-0.0097738365,0.3010610508649853,0.06195551839513537,0.41351685103326,12.768472226823198,20.203300798690613,15.419183936925462,0.0,1.8809358851538462,5.92027821042636,7.568258035736152,-0.015729768,0.03894263,-0.013897174,0.3225199567944827,0.05666796270276532,0.44697511961288533,12.49779243940128,19.946592216151355,15.441194367691928,,,,,,,,,,,,,,540.0
5.0,2.1326599094789667,5.798085599593913,7.616788627211698,0.18723005,-0.21395539,0.035124727,0.28949077643698434,0.06044386610334594,0.42577702094382136,13.92378573870122,20.61659905291598,15.006244938056396,4.0,1.8200713302550637,5.886372323346736,7.209329391253798,0.057268575,0.20051636,-0.0097738365,0.3075401454880311,0.054824602337513406,0.43555417936037555,12.77313739178736,20.209459707509183,15.438095654138777,0.0,1.890724436934643,5.923177505465212,7.555188427010593,-0.015729768,0.03894263,-0.013897174,0.31920924984299204,0.05658459226473597,0.4438301006201133,12.484159900552525,19.952033306105207,15.433455836743533,,,,,,,,,,,,,,540.0
5.0,2.131139581133103,5.796733860995809,7.623939886610864,0.18723005,-0.21395539,0.035124727,0.2825603372037729,0.059363399208685524,0.42701135282086816,13.941201856409608,20.638001399635893,14.998795701905712,4.0,1.8412099118566565,5.881458086217256,7.198509359293134,0.057268575,0.20051636,-0.0097738365,0.31790387342192294,0.06217257473117045,0.42000760377083046,12.777637951883765,20.194425214796016,15.421280027991113,0.0,1.889468986326555,5.938494205051859,7.575455168848589,-0.015729768,0.03894263,-0.013897174,0.30968515962602583,0.06964358273970939,0.43270521712168214,12.488887482712538,19.9366431343361,15.463997309803485,,,,,,,,,,,,,,540.0
5.0,2.124803743285624,5.80344085828303,7.610110655619838,0.18723005,-0.21395539,0.035124727,0.2959642716133452,0.060335566879726105,0.4264358544045734,13.940100769058944,20.635331357923906,15.003293684186422,4.0,1.8324509788458216,5.8747975261789716,7.205408097603409,0.057268575,0.20051636,-0.0097738365,0.32230416331882644,0.04800339391185008,0.430071424922689,12.76105358891327,20.21810420793828,15.432837949411383,0.0,1.8953165421147748,5.922165113352964,7.5984657180595,-0.015729768,0.03894263,-0.013897174,0.3253378219563059,0.06891244952343127,0.4390089401350138,12.470215351953849,19.956174061756315,15.432670141422172,,,,,,,,,,,,,,540.0
9.0,3.1004999,6.068198,7.05105,-0.08353576,0.21670428,-0.022143848,0.3409977,0.040808614,0.4435161,11.512501,19.03125,15.093751,1.0,1.8921245,5.933004,7.1742806,0.032070402,-0.057726722,0.03573559,0.32012278,0.0771683,0.4559363,9.450001,17.268751,15.675,3.0,2.7792635,6.2195444,7.0462646,0.12095123,-0.29733843,0.041996952,0.32012278,0.0771683,0.4559363,8.64375,16.63125,15.825001,,,,,,,,,,,,,,913.0
9.0,3.0953049218354454,6.064407793205406,7.061021929985366,-0.08353576,0.21670428,-0.022143848,0.35522235378993516,0.0590084596305703,0.43207254755781865,11.506395847930058,19.015809972429263,15.094949922750372,1.0,1.8961701752813405,5.931717671156618,7.1719660931502665,0.032070402,-0.057726722,0.03573559,0.3371513622493075,0.07631086111137494,0.45510279766077294,9.467850067890788,17.266474576571216,15.663416111088909,3.0,2.7728081259349766,6.213992040561554,7.045862817271768,0.12095123,-0.29733843,0.041996952,0.31526594881244835,0.08141018328772925,0.4496554773812002,8.651735938098932,16.64155645267754,15.839269007376636,,,,,,,,,,,,,,913.0
9.0,3.1063937250932563,6.061996644813257,7.042062244015527,-0.08353576,0.21670428,-0.022143848,0.34107030672572514,0.04688017100344515,0.44656365232845174,11.50332387092315,19.04832252282641,15.073729017425734,1.0,1.8826663665622199,5.9167303262083815,7.177374246055567,0.032070402,-0.057726722,0.03573559,0.3294444826318518,0.07919715457658322,0.47265100548521466,9.442156935513246,17.260902700263948,15.69863371442533,3.0,2.7822891405136003,6.209819478598887,7.035954010427115,0.12095123,-0.29733843,0.041996952,0.33366895913001876,0.07844252169708432,0.4418742953352724,8.645779006822996,16.63801162397679,15.8094465547074,,,,,,,,,,,,,,913.0
9.0,3.11021020804907,6.0712711837281805,7.060309886010765,-0.08353576,0.21670428,-0.022143848,0.3381915491015152,0.028814965826024802,0.45357365838465313,11.510702020507546,19.02954965635571,15.095936083338533,1.0,1.8995260441004744,5.918295169116083,7.176641705099139,0.032070402,-0.057726722,0.03573559,0.31083420499181696,0.07468188432870933,0.4606545691282119,9.451618919002089,17.264121983670417,15.65815258902184,3.0,2.7819342047441356,6.223755439080712,7.04822936469615,0.12095123,-0.29733843,0.041996952,0.32262000380330896,0.07140591908537655,0.446051365682149,8.634361507543725,16.632548764701216,15.824101231501054,,,,,,,,,,,,,,913.0
9.0,3.1100146210264823,6.070185722299891,7.046320949159346,-0.08353576,0.21670428,-0.022143848,0.3379983406209164,0.0412435593432128,0.43776510035343097,11.507219729042834,19.027177218857908,15.099978570212643,1.0,1.888177326305932,5.933769058165622,7.158686914004136,0.032070402,-0.057726722,0.03573559,0.3079557977975864,0.07255329091764422,0.47303331280764505,9.429205912927031,17.27824884107949,15.648002428112678,3.0,2.794058787278792,6.230765187473385,7.050575265741376,0.12095123,-0.29733843,0.041996952,0.30686479292369634,0.07892954910478116,0.4588501462849394,8.635676124470528,16.639725532304162,15.835879886528721,,,,,,,,,,,,,,913.0
9.0,3.101817491588609,6.077216498329986,7.070250945544818,-0.08353576,0.21670428,-0.022143848,0.33609643848735676,0.04912077191380383,0.412467586625379,11.513959837185643,19.035532739408094,15.101721704817104,1.0,1.9077062475803277,5.94725699935968,7.168837689487265,0.032070402,-0.057726722,0.03573559,0.31901167735829616,0.07356730647715767,0.43646956648073293,9.443194484012364,17.256510933674683,15.668591453909546,3.0,2.7791571489449365,6.216800398756508,7.041469839917117,0.12095123,-0.29733843,0.041996952,0.32210551757862543,0.07561052545666314,0.44271436680469434,8.631563812256926,16.646788030983767,15.847374284364934,,,,,,,,,,,,,,913.0
6.0,1.861616,5.6333027,7.5720873,0.18692462,-0.31627524,0.08307761,0.32603866,0.053699385,0.44821715,12.731251,19.81875,13.856251,4.0,2.41376,5.9270215,7.164111,-0.07849612,0.26847506,-0.018325943,0.34109977,0.044710226,0.4447335,10.950001,18.6,14.475,7.0,2.3198416,5.925825,7.396215,-0.056963142,0.13973531,-0.019547673,0.3150269,0.07037991,0.45561057,10.25625,18.018751,14.6625,,,,,,,,,,,,,,647.0
6.0,1.863924447456502,5.6268405070492005,7.5734863676921735,0.18692462,-0.31627524,0.08307761,0.32562034598234846,0.04485368827565635,0.4341986067866542,12.73656513526197,19.82918458643404,13.83886819297262,4.0,2.41938531281343,5.919840799144515,7.172886105731605,-0.07849612,0.26847506,-0.018325943,0.33784110665016714,0.04908219633317844,0.4469672102766074,10.941839375041917,18.596589965446444,14.490189644475649,7.0,2.2957098676846726,5.92801796595278,7.420893291654653,-0.056963142,0.13973531,-0.019547673,0.3128768709687326,0.06085462962561006,0.459065114100784,10.258555209160008,18.02190293901623,14.677178680864852,,,,,,,,,,,,,,647.0
6.0,1.8585726705717025,5.637395848825166,7.569052622945764,0.18692462,-0.31627524,0.08307761,0.31940720465233313,0.037999346637103304,0.4406742205370353,12.74145475216262,19.825692389352685,13.851617670519952,4.0,2.396982214711116,5.919979605764178,7.163611095719952,-0.07849612,0.26847506,-0.018325943,0.3592018578024452,0.040937880053755385,0.4495529296742534,10.936692354650868,18.61622916715117,14.460440990356723,7.0,2.3250998929067372,5.92413891593331,7.3903056733027785,-0.056963142,0.13973531,-0.019547673,0.30834430998625556,0.08589654879613842,0.47511083830842726,10.240550838975118,18.024099138419494,14.649146705044412,,,,,,,,,,,,,,647.0
6.0,1.8391498776439397,5.631195186015807,7.594290079021956,0.18692462,-0.31627524,0.08307761,0.3312678552631825,0.05950868621470862,0.4384683737667714,12.729281819782083,19.827528451615258,13.867292530103507,4.0,2.414259447790211,5.939709495316539,7.1562773580827,-0.07849612,0.26847506,-0.018325943,0.3436775098620771,0.020907366920613298,0.4373811615190631,10.948385590013205,18.6073395208905,14.474696661914711,7.0,2.3100767554458326,5.90467487032027,7.37912086342601,-0.056963142,0.13973531,-0.019547673,0.31391871706012,0.06926800791672119,0.44645847807440425,10.249578306788376,18.014649708956696,14.661702682800227,,,,,,,,,,,,,,647.0
6.0,1.868545429274878,5.639063495778434,7.560562668793585,0.18692462,-0.31627524,0.08307761,0.32490138079962083,0.06041578612418408,0.4442135392598859,12.730069363477183,19.81296927217632,13.849511175577312,4.0,2.4015885288192806,5.932300112148074,7.167599649712025,-0.07849612,0.26847506,-0.018325943,0.3290872521781805,0.04306510534260116,0.4457090551614651,10.965798828446767,18.613596918332686,14.481781731221975,7.0,2.328758055841307,5.938474261888675,7.3868733562149425,-0.056963142,0.13973531,-0.019547673,0.3112076496259546,0.08245864043641066,0.43110029160942376,10.2556463977059,18.02365325741289,14.66199924680147,,,,,,,,,,,,,,647.0
6.0,1.8476806050282237,5.655368530663103,7.5696367946085585,0.18692462,-0.31627524,0.08307761,0.3328748387741891,0.06910068819025443,0.4517115324491656,12.739932243645042,19.805917094106558,13.863776117456455,4.0,2.40693481218562,5.942371757909119,7.180408680313048,-0.07849612,0.26847506,-0.018325943,0.3410453028812684,0.03799809053860034,0.44709976069275986,10.948143629701258,18.59169513871981,14.460049582467608,7.0,2.3234984682620445,5.917842444671161,7.375129993694958,-0.056963142,0.13973531,-0.019547673,0.31131234265891766,0.06600113972750837,0.4506933969961748,10.275583942805415,18.007760272707024,14.648398221232117,,,,,,,,,,,,,,647.0
4.0,2.0338993,5.6745787,7.600203,0.018173227,0.017104214,0.0009162972,0.32160297,0.052665852,0.44589442,11.231251,19.03125,14.212501,8.0,2.030908,5.710471,7.524829,0.008399391,0.00962112,0.009926553,0.32186532,0.05211091,0.44695815,10.875,18.806252,14.45625,0.0,1.9680966,5.7009,7.5930243,0.0042760535,0.062308207,-0.0140498895,0.32342312,0.05494167,0.4480984,10.25625,18.4125,14.85,,,,,,,,,,,,,,480.0
4.0,2.0312146442924925,5.690584885407281,7.587045281361068,0.018173227,0.017104214,0.0009162972,0.3152220883306258,0.057400659327124376,0.4659445438926765,11.245390278849746,19.04268588437238,14.213312322026509,8.0,2.0457905797735227,5.708044789097198,7.528896201433554,0.008399391,0.00962112,0.009926553,0.318892450233776,0.054522297830950424,0.450548579688812,10.878496921891093,18.816753033656887,14.449781863534374,0.0,1.9633156527886486,5.701842439058828,7.578960455130101,0.0042760535,0.062308207,-0.0140498895,0.31550992562062596,0.06636969131881976,0.4371638974857844,10.255806078410846,18.414465674594844,14.850981486691701,,,,,,,,,,,,,,480.0
4.0,2.0499661527639232,5.6608785197465705,7.621956556311544,0.018173227,0.017104214,0.0009162972,0.3103217097817734,0.06005348414248508,0.4373720471733469,11.236072271976617,19.044325544951203,14.217754292695945,8.0,2.0284692608752466,5.716852776688752,7.528364383477009,0.008399391,0.00962112,0.009926553,0.3276245795675054,0.047668396145142976,0.44490091790079184,10.865723785133072,18.799846521916663,14.471136161029575,0.0,1.9612565993466031,5.708995537333982,7.589420839764187,0.0042760535,0.062308207,-0.0140498895,0.31816536559626324,0.04926384321572225,0.4400684822164084,10.248556337753696,18.427153706792765,14.836476733674608,,,,,,,,,,,,,,480.0
4.0,2.02993016628195,5.66749572482562,7.594641865991881,0.018173227,0.017104214,0.0009162972,0.32397556761379026,0.05944729891380868,0.42525919155924513,11.25268945555679,19.028630626340778,14.203974869480625,8.0,2.0333407833963077,5.711426200318219,7.5292410222773,0.008399391,0.00962112,0.009926553,0.3265702133570096,0.052972895064814535,0.45189190340650837,10.873545870563884,18.80311057619263,14.466187061713253,0.0,1.964897169730373,5.697333346569161,7.570136664366693,0.0042760535,0.062308207,-0.0140498895,0.3302372658806617,0.061277539519966784,0.45244039587467483,10.241747038347441,18.397627704992246,14.838876811243576,,,,,,,,,,,,,,480.0
4.0,2.03445012192887,5.68099463468771,7.576323835365309,0.018173227,0.017104214,0.0009162972,0.3102185648209682,0.05535094049701036,0.448688976272429,11.218656738608962,19.034633743577345,14.202037975070157,8.0,2.0343004298345595,5.717837793049591,7.522888867115873,0.008399391,0.00962112,0.009926553,0.31278257949538746,0.040743627035099046,0.4389417194508357,10.882124932894907,18.80290645842451,14.470365315488241,0.0,1.9712039671582713,5.704987163242939,7.592528427937296,0.0042760535,0.062308207,-0.0140498895,0.32148409820601065,0.05418875487727459,0.4636617529877863,10.254221802800606,18.403207255326162,14.851171227535284,,,,,,,,,,,,,,480.0
4.0,2.054999553793901,5.6654020706024895,7.596122704628451,0.018173227,0.017104214,0.0009162972,0.324442298799851,0.0488122470680572,0.4466679959915885,11.23816642558371,19.041047055623086,14.210912317469202,8.0,2.0369039898358783,5.727310707831177,7.528172847401536,0.008399391,0.00962112,0.009926553,0.3227171928506957,0.05198534196440043,0.4476702838340118,10.886390033491757,18.801324214287536,14.448467899607804,0.0,1.9643115965068914,5.692677088644505,7.600013451587744,0.0042760535,0.062308207,-0.0140498895,0.3072798031978459,0.04126504213680805,0.43816735559625913,10.237959476649854,18.404440379119137,14.837455270709425,,,,,,,,,,,,,,480.0
1.0,1.7934206,5.6446686,7.7108707,0.16905683,-0.2452622,0.082924895,0.3206911,0.059217207,0.44450462,12.468751,19.575,14.137501,5.0,2.3419752,5.9521465,7.2209406,0.032223117,-0.06902772,0.021838415,0.32992977,0.05069422,0.43940702,12.13125,19.29375,14.343751,9.0,2.477768,5.9671016,7.1282187,0.021380268,-0.059559315,0.010231985,0.34108934,0.040734142,0.43778875,10.575001,18.487501,15.0375,,,,,,,,,,,,,,159.0
1.0,1.7830128262709912,5.653223840442089,7.715620942279541,0.16905683,-0.2452622,0.082924895,0.33045062897990535,0.049688423059082006,0.4518839967184165,12.467449200922436,19.568701697875262,14.140640961781198,5.0,2.335935006814046,5.963807099244658,7.229524659317877,0.032223117,-0.06902772,0.021838415,0.32792671926077294,0.05381457924229727,0.43269618912300306,12.142381397683968,19.304302649540446,14.33420200522047,9.0,2.4690188218572677,5.964951684228334,7.119045663617292,0.021380268,-0.059559315,0.010231985,0.36722809340528506,0.05862744056219074,0.43745427426753125,10.581876226182624,18.492559791198275,15.022423032515265,,,,,,,,,,,,,,159.0
1.0,1.7982761659885609,5.649493269805933,7.719013911693996,0.16905683,-0.2452622,0.082924895,0.32739882462803277,0.07072506175842813,0.43988422360165635,12.45283959699549,19.567192734936995,14.15020519639279,5.0,2.341282766574526,5.9589045459563295,7.212649725850265,0.032223117,-0.06902772,0.021838415,0.3587130930172128,0.03730108224682137,0.44164764107588295,12.139265492857088,19.282754534979425,14.332558848208935,9.0,2.490202760811884,5.977002633184272,7.114773544894585,0.021380268,-0.059559315,0.010231985,0.3410185952634965,0.043845016198414945,0.43364248508472,10.555026111205803,18.510327511473648,15.054331959103946,,,,,,,,,,,,,,159.0
1.0,1.7907183463500194,5.648373742942515,7.710752040409366,0.16905683,-0.2452622,0.082924895,0.3247904218441105,0.04199429379527603,0.4566506171869485,12.471745500748586,19.58538909494051,14.14005324436275,5.0,2.3367024370436975,5.95846643311993,7.219856531987375,0.032223117,-0.06902772,0.021838415,0.3186263563664383,0.045403682309374624,0.4378303784358383,12.117640666723632,19.28415177026892,14.358376149050095,9.0,2.4764868500313737,5.978294388438654,7.119175508623427,0.021380268,-0.059559315,0.010231985,0.3361027905978011,0.03669804911706705,0.4404519606431107,10.554514805144061,18.488714813286624,15.033653329477428,,,,,,,,,,,,,,159.0
1.0,1.8068558954195157,5.6448131884162,7.695994779691209,0.16905683,-0.2452622,0.082924895,0.3200139168012035,0.05956307761310423,0.46054244274649003,12.467853803326388,19.58685292712947,14.153457812684872,5.0,2.322226011246656,5.963829236784624,7.213011274189659,0.032223117,-0.06902772,0.021838415,0.34150907439253525,0.06905289483210054,0.4382393222488827,12.120520704245678,19.327833510918644,14.34361774870999,9.0,2.4753259020021128,5.964001076303233,7.124715462135994,0.021380268,-0.059559315,0.010231985,0.3521463685318565,0.04441034600489605,0.4296737789559553,10.566028761473193,18.472658255270158,15.053767693402788,,,,,,,,,,,,,,159.0
1.0,1.8138534594414342,5.6396015937400765,7.69996677888905,0.16905683,-0.2452622,0.082924895,0.31815460702735976,0.07103697205898976,0.44977142163369827,12.461320581003275,19.55851896816801,14.143173698788036,5.0,2.3234297719532164,5.973784590266381,7.208320002456546,0.032223117,-0.06902772,0.021838415,0.32566028769716915,0.053560444970080556,0.4470592787450922,12.134408488500474,19.27604503420427,14.338225901457289,9.0,2.4694464034766597,5.966500268894861,7.14349558951372,0.021380268,-0.059559315,0.010231985,0.35197284308231863,0.038698698668650396,0.43116946576581755,10.564777593738373,18.49044106360346,15.047668500695927,,,,,,,,,,,,,,159.0
2.0,2.722434,6.1447687,6.8775706,0.20708317,-0.33444846,0.07498365,0.31659397,0.055668414,0.44064623,10.59375,18.6,15.20625,3.0,3.4342988,6.4869423,6.463612,0.085215636,-0.2527453,0.05497783,0.35550076,0.03229694,0.4294739,9.95625,18.13125,15.900001,0.0,2.9688947,6.108278,6.9278197,-0.36163196,0.6553052,-0.08704823,0.333437,0.046307832,0.4358066,7.93125,16.837502,17.04375,,,,,,,,,,,,,,230.0
2.0,2.7084447793723565,6.153272429763859,6.862973260248593,0.20708317,-0.33444846,0.07498365,0.338228282061485,0.07454320177251139,0.43872171425142437,10.585582285726305,18.592967448570157,15.208948934308935,3.0,3.428139648009956,6.483223819442865,6.476430917959277,0.085215636,-0.2527453,0.05497783,0.35091250326812745,0.04677001020372812,0.4270140497475161,9.966208014403298,18.111326905557913,15.913912902559963,0.0,2.9961711684744112,6.110652397454384,6.926079193083095,-0.36163196,0.6553052,-0.08704823,0.3484887192384096,0.03209190677884092,0.43414812397909414,7.911457397081234,16.834030641039202,17.04045621447888,,,,,,,,,,,,,,230.0
