digit1,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,sequence
4,2.0338993,5.6745787,7.600203,0.018173227,0.017104214,0.0009162972,0.32160297,0.052665852,0.44589442,11.231251,19.03125,14.212501,4
4,2.03862836467588,5.674875123236798,7.613044397059249,0.018173227,0.017104214,0.0009162972,0.3285188790246753,0.0407794787825185,0.4452015906075992,11.237972446816569,19.013263739642912,14.198394145485508,4
4,2.04323886898155,5.694525200332549,7.602981029129467,0.018173227,0.017104214,0.0009162972,0.3200724957050833,0.0608002823986607,0.4559446519068674,11.221345974731854,19.04070349123905,14.212471069057598,4
4,2.041037661625257,5.68284728071343,7.607478065897336,0.018173227,0.017104214,0.0009162972,0.333055254183667,0.0653911607285874,0.4341223889075098,11.227581545687949,19.02389186787095,14.218697314647924,4
4,2.025080582558012,5.679375802374484,7.593123138514324,0.018173227,0.017104214,0.0009162972,0.3074962917907907,0.0368674470385546,0.4451374277622276,11.238325414197364,19.027085692638774,14.227836165715022,4
4,2.0341400510116983,5.670433401878092,7.613962203022589,0.018173227,0.017104214,0.0009162972,0.3308535596393299,0.0581743123368178,0.4444629620241095,11.212874489710742,19.033976168962745,14.211512876531588,4
1,1.7934206,5.6446686,7.7108707,0.16905683,-0.2452622,0.082924895,0.3206911,0.059217207,0.44450462,12.468751,19.575,14.137501,1
1,1.8077158225889505,5.657759831531564,7.701766227087591,0.16905683,-0.2452622,0.082924895,0.3050676272378356,0.0589593821453753,0.4345137266786533,12.477082329092893,19.576491451238624,14.140921939205832,1
1,1.7935207354431333,5.643083089503881,7.700361357516767,0.16905683,-0.2452622,0.082924895,0.3077062948982674,0.0652352875615051,0.4541629749282529,12.480871761604972,19.563613080904503,14.150698302759228,1
1,1.7980987423778696,5.652492037622936,7.704866047085768,0.16905683,-0.2452622,0.082924895,0.3339719535362083,0.0561368587323714,0.4503698027514774,12.46590266874698,19.58114464218038,14.14275300222728,1
1,1.7887186601361966,5.631892313250991,7.701796660896688,0.16905683,-0.2452622,0.082924895,0.3035986331147166,0.0482866508235077,0.4479603495448562,12.479085805359102,19.595763693232588,14.138428275604708,1
1,1.7951274101510593,5.648607187801574,7.725560919955732,0.16905683,-0.2452622,0.082924895,0.3075114243928704,0.0653463190766198,0.4409020304015532,12.465097535945471,19.56974509187645,14.1239407394829,1
2,2.722434,6.1447687,6.8775706,0.20708317,-0.33444846,0.07498365,0.31659397,0.055668414,0.44064623,10.59375,18.6,15.20625,2
2,2.719472629435511,6.139116864901123,6.873439754576785,0.20708317,-0.33444846,0.07498365,0.3073478602914168,0.0682716154223761,0.4491245282134148,10.585702263129413,18.597228485656935,15.209118431382878,2
2,2.7331822080493904,6.1502439291053,6.863536040052171,0.20708317,-0.33444846,0.07498365,0.295455599199183,0.0551873025934902,0.4563049312964522,10.600451982674253,18.59984584896448,15.218754024718264,2
2,2.7191529248212545,6.14586053897192,6.86986548240344,0.20708317,-0.33444846,0.07498365,0.3139050087183851,0.0501316958585549,0.4544890315152322,10.582912645667662,18.608430014420545,15.219158561263717,2
2,2.7333168257454306,6.133302301658105,6.886982998394752,0.20708317,-0.33444846,0.07498365,0.3339128578081006,0.0582754018105837,0.4360629655716354,10.580224963102603,18.589682183705143,15.2097402153017,2
2,2.7188085232654537,6.1370588833438235,6.886096975124063,0.20708317,-0.33444846,0.07498365,0.2991001969035347,0.0616914922655878,0.4382249796462454,10.597132660122512,18.59212848334977,15.197156393930296,2
0,1.7617157,5.5890355,7.7347994,0.06017018,-0.032070402,-0.0044287695,0.30934417,0.05965614,0.4402026,11.15625,19.35,14.718751,0
0,1.760145230039718,5.588610571786981,7.7455181559375,0.06017018,-0.032070402,-0.0044287695,0.2938082788056129,0.055029828842292,0.4475844126982312,11.149545996354789,19.3480865827878,14.716124631814328,0
0,1.7506274464118512,5.60096791238744,7.730179901255153,0.06017018,-0.032070402,-0.0044287695,0.3004002720836778,0.0521769156525694,0.4332614092451776,11.156802416944432,19.35182103503006,14.712227341168978,0
0,1.775750732908537,5.5855524584333835,7.716943287606583,0.06017018,-0.032070402,-0.0044287695,0.3148287677998245,0.0605409636122662,0.4351968626095346,11.153715222565044,19.334438225351786,14.719230852974244,0
0,1.7541244815399375,5.581638290468091,7.714754683207827,0.06017018,-0.032070402,-0.0044287695,0.297201403268407,0.0669316385376319,0.4317503740249171,11.155253367296956,19.33675932027154,14.719882594355282,0
0,1.7567927246811714,5.598252894648884,7.732787436472357,0.06017018,-0.032070402,-0.0044287695,0.2908770471972944,0.0591605208209656,0.439813140717082,11.144864353496608,19.353641145701697,14.734473162426005,0
4,1.9902302,5.759524,7.55115,0.04382955,-0.014660755,0.02687805,0.3197677,0.060894288,0.44528124,11.587501,18.7875,14.75625,4
4,2.0035235332319066,5.747071268516683,7.547224192264369,0.04382955,-0.014660755,0.02687805,0.3162276636529632,0.049205917070181,0.4474402684765886,11.603265418238609,18.765892742730028,14.769148164861694,4
4,1.9989988767613855,5.767769017661512,7.53776868042776,0.04382955,-0.014660755,0.02687805,0.3169561082128513,0.0623816314480126,0.4298180440965303,11.580268078452692,18.793496659196624,14.753965975162073,4
4,1.9966439991470968,5.762099239740467,7.534482439154627,0.04382955,-0.014660755,0.02687805,0.3259407864276564,0.0731448355115278,0.4389903736577306,11.600974043544449,18.79410475043822,14.731840867682676,4
4,1.9922681460116696,5.7662692703679514,7.5588232521064915,0.04382955,-0.014660755,0.02687805,0.3174915403530386,0.0740328756572513,0.4390475830591553,11.591973453343764,18.78885186160209,14.757215282647564,4
4,1.9966389845649044,5.7393293712942,7.560587607104287,0.04382955,-0.014660755,0.02687805,0.3284060918894348,0.0481143534573666,0.4333599619480639,11.59301938787904,18.78394393421968,14.738389198377622,4
3,2.57707,5.939584,7.1252275,0.32024586,-0.4489856,0.10262528,0.37001425,0.022419557,0.43828136,8.175,17.400002,15.712501,3
3,2.582839791730964,5.941916159316579,7.118876544111931,0.32024586,-0.4489856,0.10262528,0.3808791415857205,0.0109431799730169,0.4505920479050913,8.160395512458955,17.37947704000318,15.719757462205743,3
3,2.571780020523693,5.93673891293119,7.114482897448747,0.32024586,-0.4489856,0.10262528,0.3737831985075275,0.0047255919113901,0.4467375416689565,8.175879740921028,17.39358289701312,15.70602484714283,3
3,2.5864828610131907,5.947846925939952,7.125992165582389,0.32024586,-0.4489856,0.10262528,0.3682738519192071,0.0248600008838824,0.4191992784228726,8.177601660412359,17.408240275098315,15.700876369173285,3
3,2.5667859501703947,5.935167479661785,7.143250390860259,0.32024586,-0.4489856,0.10262528,0.3979644902072033,0.0248263090364681,0.4431458637741354,8.180245679143086,17.395424809434672,15.711065907613971,3
3,2.581101235759475,5.938894322745849,7.129069755026471,0.32024586,-0.4489856,0.10262528,0.364997960651631,0.0230421282325627,0.4427239704693439,8.180317770117965,17.387477767401826,15.71551082654358,3
0,1.5726827,5.4933224,7.8287177,0.08659008,-0.14813471,0.031306818,0.30387518,0.062584534,0.44488046,12.656251,20.23125,13.89375,0
0,1.5764952002492436,5.510296617006958,7.836020122705107,0.08659008,-0.14813471,0.031306818,0.2972222265457391,0.0759191222212135,0.4471737836136329,12.681821450313002,20.23394252042718,13.887933532642556,0
0,1.57264793974574,5.501604879173654,7.815957560133824,0.08659008,-0.14813471,0.031306818,0.2853514832491808,0.0735896013331169,0.4533512159372379,12.670164292362156,20.223337932278707,13.898012505763267,0
0,1.5939985672408004,5.4895296069544415,7.808347335341693,0.08659008,-0.14813471,0.031306818,0.300132930241602,0.0701003362166216,0.4382025385338722,12.641139731655311,20.238619418139244,13.917318933346724,0
0,1.583233657779033,5.4971584051953775,7.828252435740573,0.08659008,-0.14813471,0.031306818,0.3187046182035769,0.0673771327189004,0.4343891984569805,12.637783213673222,20.24182804067539,13.875927569754271,0
0,1.5846407173018462,5.485576793024019,7.822920529984395,0.08659008,-0.14813471,0.031306818,0.3074832786366061,0.0671708876416984,0.4341623956807551,12.657088456847756,20.24084846595165,13.903970198458502,0
6,2.143969,5.8019967,7.4715886,0.37766716,-0.45952302,0.1262963,0.34356463,0.041089866,0.43457332,10.33125,18.35625,14.83125,6
6,2.131671775535952,5.796771585753177,7.475819185104778,0.37766716,-0.45952302,0.1262963,0.3364716600838302,0.048846769920054,0.4415437906523149,10.324237600018812,18.359659441128553,14.832567284406837,6
6,2.136803123923415,5.780351962572921,7.454421151982598,0.37766716,-0.45952302,0.1262963,0.3485621333342472,0.0403055943311058,0.4294493550709388,10.31413225115274,18.35319256509128,14.83787975206798,6
6,2.1469972653875966,5.79832475250956,7.461673536878718,0.37766716,-0.45952302,0.1262963,0.3491289706550542,0.0444102689597837,0.4268107265473708,10.324880527229665,18.36109789345563,14.825565776113878,6
6,2.147238924679042,5.802026407450934,7.456308817523471,0.37766716,-0.45952302,0.1262963,0.3515910234325461,0.035203163738777,0.4359646197406891,10.323229027737408,18.372515687014097,14.814946832397736,6
6,2.1538330338390033,5.798920809049251,7.471808953028653,0.37766716,-0.45952302,0.1262963,0.3477536956601249,0.0328493852599167,0.4500020894660019,10.326186411598066,18.35416180707888,14.82973885957155,6
2,2.6362925,6.265606,7.0809603,0.1443168,-0.22510368,0.1763872,0.30599844,0.1221945,0.51463485,22.40625,20.6625,12.843751,2
2,2.632290803152763,6.25406089094598,7.084086850136887,0.1443168,-0.22510368,0.1763872,0.3097408611932161,0.1126136369156101,0.5204269781941252,22.402089780652418,20.656435840530147,12.837766622072529,2
2,2.6370449289997615,6.270735727830014,7.078159861352433,0.1443168,-0.22510368,0.1763872,0.3060515969215727,0.1469500354121948,0.5038281558300325,22.413274311877927,20.652273958390165,12.849377204324169,2
2,2.636437853096833,6.2644370648998855,7.083778498258428,0.1443168,-0.22510368,0.1763872,0.2967449976768421,0.1154556967616246,0.4973630027519538,22.40031239081845,20.659322032137982,12.83947870242434,2
2,2.6289520756416027,6.275595441508748,7.107617410699503,0.1443168,-0.22510368,0.1763872,0.2934186632440287,0.1202022496158164,0.5220667378267353,22.408356963062307,20.667920239290183,12.848710957444116,2
2,2.6206103291936707,6.266801723163586,7.074844336105361,0.1443168,-0.22510368,0.1763872,0.307948213053725,0.1312689324190663,0.5208262619885417,22.39472520573103,20.672801150502675,12.835806511818422,2
8,2.260021,5.8432727,7.4237323,0.018936807,0.0067195124,0.018325943,0.31074107,0.10042647,0.54756206,10.3125,18.0,12.0,8
8,2.266309019990104,5.8329286562803855,7.428195249283315,0.018936807,0.0067195124,0.018325943,0.3174643127066381,0.0834651302481313,0.5536576897861497,10.306714738384049,18.001318350522155,12.01238194466136,8
8,2.2457389511675654,5.838827243392699,7.4341838530653,0.018936807,0.0067195124,0.018325943,0.313813888801829,0.1088464411553386,0.5460152135858122,10.30606705209028,18.004319779579596,12.008696814338563,8
8,2.266982776713396,5.829786823038397,7.430215154801318,0.018936807,0.0067195124,0.018325943,0.3158140722046137,0.0900446128623543,0.5428371358424005,10.307896435483125,17.995973233913517,12.004040100881626,8
8,2.2541199826375418,5.849509543826325,7.426626109238686,0.018936807,0.0067195124,0.018325943,0.2961829245306245,0.1031240734726489,0.5492536438803821,10.30112728797799,17.99770157101525,12.00840233628118,8
8,2.250013757059057,5.846372721866727,7.42659740994608,0.018936807,0.0067195124,0.018325943,0.3105738080809839,0.1024584095848238,0.5310969509313488,10.3183088678298,18.01865124242045,11.998727993206048,8
9,2.6853452,5.931209,7.166504,0.02687805,-0.06520981,0.064904384,0.33048943,0.08570079,0.5506651,8.400001,16.78125,10.33125,9
9,2.689354342361442,5.934910798244449,7.157925949984577,0.02687805,-0.06520981,0.064904384,0.3424678075613954,0.0885298514097222,0.532365477475298,8.397552692209842,16.76929362689034,10.34366283521014,9
9,2.687398715822974,5.938253567578758,7.158832704587201,0.02687805,-0.06520981,0.064904384,0.3356619158256282,0.1036877664459534,0.5502413477923982,8.400407884889571,16.797276053633315,10.33369667213216,9
9,2.696007274079194,5.9377508253586955,7.168550057424374,0.02687805,-0.06520981,0.064904384,0.3408906573971235,0.0791310401868941,0.542788424444903,8.402490005353535,16.79880980742029,10.329504353786248,9
9,2.694441380241304,5.932161265573859,7.148836850759981,0.02687805,-0.06520981,0.064904384,0.3198028086936436,0.0890690171200844,0.5538958258295493,8.40375075355304,16.762932516018086,10.31953730499264,9
9,2.6755353546304694,5.934476679645353,7.167505474387142,0.02687805,-0.06520981,0.064904384,0.3261222981544736,0.1070016064546693,0.5453204648147237,8.382523399331339,16.763785887228998,10.335447710793542,9
1,2.3928227,5.903692,7.3525457,0.2944368,-0.46242464,0.04780017,0.2936327,0.1072591,0.561941,10.275001,17.94375,9.65625,1
1,2.3671576566026977,5.896239063869566,7.353975021283313,0.2944368,-0.46242464,0.04780017,0.297373863124691,0.1206533193558289,0.561269121782763,10.274164799810327,17.962256099117376,9.673335289595778,1
1,2.387280279120173,5.904608684142151,7.366201838593044,0.2944368,-0.46242464,0.04780017,0.2935224961735875,0.0881744100928726,0.5645165179601423,10.276563899823175,17.933518301497053,9.65878988207844,1
1,2.396034676476429,5.889821183858633,7.362839868746167,0.2944368,-0.46242464,0.04780017,0.2857322345817916,0.1069017215403569,0.565000352251568,10.276582595815276,17.940768866496228,9.656454177247335,1
1,2.387402666132794,5.903570714473269,7.349458510025939,0.2944368,-0.46242464,0.04780017,0.2987000748594448,0.1117370878651153,0.5620807255101486,10.3011380521468,17.933772022352496,9.665470610262602,1
1,2.393979297455117,5.919370225604961,7.337130261081168,0.2944368,-0.46242464,0.04780017,0.2813034332138263,0.1070696199470981,0.5508198709735588,10.26991182625093,17.929738090392053,9.660166519787657,1
5,2.1379871,5.8097734,8.513663,0.10873393,-0.16340633,0.074067354,0.30503407,0.10702573,0.5533803,10.762501,17.60625,9.76875,5
5,2.1635266100401345,5.81723316442096,8.517374880897906,0.10873393,-0.16340633,0.074067354,0.3184876879765081,0.1086635524384581,0.5499089915889099,10.77340564001136,17.583503756680727,9.77370460195394,5
5,2.1372474938846855,5.815511445694311,8.51764656657536,0.10873393,-0.16340633,0.074067354,0.3174323573623428,0.0964186242273029,0.5668467859545427,10.748117152626508,17.620011237035804,9.77735309631657,5
5,2.1458718733256688,5.8047557711637925,8.51932711404647,0.10873393,-0.16340633,0.074067354,0.3037616592877139,0.1156389294224012,0.5522346003042662,10.767765355926286,17.607023245770847,9.769188610908648,5
5,2.1339711310778378,5.794990556981765,8.509141556147933,0.10873393,-0.16340633,0.074067354,0.3056066514090217,0.0997623651088071,0.5335094415538321,10.764029982356352,17.6319304975032,9.774277232421063,5
5,2.137693142463848,5.80378338725724,8.508026510927749,0.10873393,-0.16340633,0.074067354,0.3142189727136508,0.1171675921224806,0.5636744021949778,10.76788743183694,17.611029863486696,9.788961293602204,5
4,2.0063818,5.9264235,8.141579,0.0029016077,-0.025198173,0.005345067,0.3224644,0.109350204,0.55904853,9.8625,16.35,9.525001,4
4,2.0182594853706144,5.911470182798497,8.148702528219403,0.0029016077,-0.025198173,0.005345067,0.3142830635090003,0.0932063695928169,0.5628446132147811,9.8651216427347,16.375032128225488,9.532271532349926,4
4,2.001868898032452,5.925356878205849,8.146686102641054,0.0029016077,-0.025198173,0.005345067,0.318660481119323,0.1035820048606063,0.5637889973872945,9.859703191982137,16.369191068506087,9.52238389249562,4
4,2.011334995471055,5.931668002572271,8.136171411846028,0.0029016077,-0.025198173,0.005345067,0.3015091243325967,0.1143981178080451,0.5693920779805433,9.8619913399947,16.351575413035466,9.50933110548607,4
4,1.9880754929037807,5.934023359195979,8.133748225004961,0.0029016077,-0.025198173,0.005345067,0.3077662359880718,0.1158740083270343,0.5516820233839411,9.881185593516712,16.3456789808482,9.517354664614029,4
4,2.0032494374359557,5.926251674762011,8.143936328296277,0.0029016077,-0.025198173,0.005345067,0.3347084514264197,0.1065464927442505,0.5702023204778747,9.845290477866016,16.35129757222554,9.518681799963025,4
3,3.3481572,6.4905314,6.730412,0.18157956,-0.30619597,0.1188132,0.33373874,0.09795795,0.55640256,8.512501,16.143751,10.21875,3
3,3.322898443390853,6.4942267564852365,6.741802912189743,0.18157956,-0.30619597,0.1188132,0.3446093484032445,0.1215188445485697,0.5475673497612554,8.491558396761052,16.128459484822777,10.21329471945482,3
3,3.351616131733098,6.488570458743815,6.736213349106084,0.18157956,-0.30619597,0.1188132,0.3498335427700337,0.0929493609662688,0.5574616879657689,8.52232566035338,16.13734796477372,10.225540101912744,3
3,3.3507885093381686,6.496897077028752,6.723358397819838,0.18157956,-0.30619597,0.1188132,0.3369967693461768,0.109144272258499,0.5544218128283631,8.519182219269972,16.1309264132322,10.234682060487623,3
3,3.3586652044057717,6.4849779118027655,6.739698399885452,0.18157956,-0.30619597,0.1188132,0.3239227770184637,0.103716234578434,0.5416266653175281,8.517653707561996,16.146150545975633,10.20629484958716,3
3,3.360248964429682,6.472598980022449,6.7201573109550194,0.18157956,-0.30619597,0.1188132,0.3256013760934065,0.0900902996306609,0.5694158560915866,8.498077281977402,16.148603127160786,10.199458316675797,3
0,1.2167503,5.4813585,7.8400836,0.047647454,-0.052076224,0.019089524,0.2980199,0.11869236,0.565837,10.8,17.456251,8.868751,0
0,1.2170268460769915,5.476696289783768,7.827754262167617,0.047647454,-0.052076224,0.019089524,0.3206050238911074,0.1211103134724389,0.5602861073599315,10.79982300223376,17.457004410094413,8.875095773793507,0
0,1.210292236651711,5.490522679639393,7.848286955343608,0.047647454,-0.052076224,0.019089524,0.2920788410627205,0.1157627169170829,0.5631189097900418,10.78671198311516,17.4408645165488,8.866101827165565,0
0,1.215284001884197,5.497016398790818,7.8384856731456445,0.047647454,-0.052076224,0.019089524,0.313710331312719,0.1187844415476473,0.5687549439975844,10.797099655836645,17.455551573104824,8.851080058139678,0
0,1.229104394891678,5.464413772112303,7.851542152909551,0.047647454,-0.052076224,0.019089524,0.3018524630112779,0.1072529083460507,0.5516213506301686,10.785868745068504,17.451483546902146,8.867289646268175,0
0,1.220167166224738,5.476844012552102,7.823895521835627,0.047647454,-0.052076224,0.019089524,0.2898629429637351,0.1308184472255691,0.555716413588737,10.794041155732678,17.45467076390618,8.875473289778538,0
7,1.3770695,5.669793,7.238887,0.036346454,-0.008399391,0.011911863,0.29588845,0.11668987,0.5584794,11.94375,18.375,9.58125,7
7,1.383896245135758,5.674964769436899,7.234786866028728,0.036346454,-0.008399391,0.011911863,0.2886279683699228,0.1213859917076021,0.5618229281964608,11.95423189595152,18.35262212481457,9.56771478641593,7
7,1.3838660956975724,5.67003189060954,7.249781911156588,0.036346454,-0.008399391,0.011911863,0.282344603736093,0.1142821288613028,0.5569449761157328,11.944972255753886,18.403600447949103,9.580641880304238,7
7,1.389501893705127,5.676387119136822,7.240771713358338,0.036346454,-0.008399391,0.011911863,0.3091128618182049,0.1107244600648363,0.539558450603986,11.944130379810291,18.383499078212033,9.577130667885882,7
7,1.3882553546919378,5.669838112552399,7.231363366694543,0.036346454,-0.008399391,0.011911863,0.3063581800341421,0.1152857446998535,0.5486822163557374,11.930266996079787,18.3822296051486,9.583030503235827,7
7,1.3893329584354963,5.679958284986812,7.222578333612545,0.036346454,-0.008399391,0.011911863,0.2807884415244106,0.0992526578027238,0.532182486295057,11.95671992836737,18.37698867656117,9.591350936469595,7
2,1.9597218,5.903692,7.409375,0.09651663,-0.23044874,0.075289086,0.30988508,0.1164229,0.5640111,10.575001,16.612501,8.71875,2
2,1.9598465518815913,5.906653702606029,7.402069827179125,0.09651663,-0.23044874,0.075289086,0.3080020094474998,0.1202030131444662,0.5526359932608034,10.594500553890036,16.607409558552494,8.716710089376807,2
2,1.95349105190647,5.909022202815231,7.404952522632592,0.09651663,-0.23044874,0.075289086,0.3085777974862179,0.132375408932237,0.5715042209757706,10.573105568773425,16.614781750950034,8.713491821259193,2
2,1.953591545932812,5.909752438194933,7.411011746788872,0.09651663,-0.23044874,0.075289086,0.3143939173976715,0.1189266319491158,0.5576059139623818,10.56752683955172,16.6220434485341,8.724292974990632,2
2,1.953326981204049,5.893040035235362,7.413649275142571,0.09651663,-0.23044874,0.075289086,0.3169251573124982,0.1040326436671896,0.5575309916845839,10.598939581029166,16.6302525932578,8.72697974268285,2
2,1.9548989928130989,5.903309728805286,7.410337127259364,0.09651663,-0.23044874,0.075289086,0.2933278668827541,0.1216180229738821,0.560292546354059,10.574146442266803,16.60560535492079,8.715983509941838,2
8,1.7222341,5.631508,7.626524,-0.037262753,-0.03619374,0.013286309,0.30254108,0.10810742,0.5734839,9.806251,16.95,8.512501,8
8,1.7228534896387098,5.626978858521233,7.648124587177381,-0.037262753,-0.03619374,0.013286309,0.2976125359476113,0.1175869956838741,0.5697820796567057,9.822828287789664,16.960325315112946,8.51145169295116,8
8,1.7020833787097625,5.624189332973987,7.643106024430227,-0.037262753,-0.03619374,0.013286309,0.283227173814425,0.1154566554236169,0.5841162277520396,9.777263723995327,16.94249240742626,8.502247720154699,8
8,1.7326978913754505,5.624734477767301,7.623991419055798,-0.037262753,-0.03619374,0.013286309,0.3238258966226253,0.1108366598154474,0.5824282922692889,9.812934112100814,16.940845583244585,8.510203573723755,8
8,1.7295951217116583,5.62213578618331,7.620327137589738,-0.037262753,-0.03619374,0.013286309,0.2940378828582359,0.1019615328263289,0.5827180832327608,9.802317504727013,16.950041332038783,8.520630891972683,8
8,1.71203587176193,5.637875727632081,7.623964422371463,-0.037262753,-0.03619374,0.013286309,0.3009914592814295,0.1068405247744504,0.5743101745745617,9.810027423050178,16.953769187798365,8.524007050878133,8
4,1.7880367,5.7840505,7.584051,0.108886644,-0.10720677,-0.0001527162,0.31295666,0.10871488,0.5566175,11.231251,17.90625,8.45625,4
4,1.7970018209198664,5.788106923095909,7.581099771147215,0.108886644,-0.10720677,-0.0001527162,0.2999837304855778,0.0978009811098784,0.5571930173194373,11.239551978385055,17.901771530559312,8.455736548181564,4
