digit,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
4.0,1.8277298273975977,5.88105056726924,7.197674943047725,0.057268575,0.20051636,-0.0097738365,0.3089677653693772,0.0555626882877443,0.4346047098213504,12.77867946272163,20.21066747815559,15.428496845266835
0.0,1.8810972746296692,5.9291916880534945,7.581711725027418,-0.015729768,0.03894263,-0.013897174,0.3252198007185943,0.0740296111484366,0.4323898694235172,12.508424928756549,19.94215286238324,15.43769104488361
5.0,2.1454183506514504,5.8020808913303785,7.619418774041304,0.18723005,-0.21395539,0.035124727,0.2833969681388313,0.0684299817107702,0.4169522003432845,13.923459680162996,20.61858635345937,15.010402093040977
4.0,1.836609515094056,5.86322086085915,7.21302015716792,0.057268575,0.20051636,-0.0097738365,0.3167503162847232,0.0662279562287675,0.4471756161826842,12.76072094287469,20.20709720165667,15.42034744437928
0.0,1.884004260961829,5.919107314520475,7.588646968397916,-0.015729768,0.03894263,-0.013897174,0.3113279197833165,0.0804803455574467,0.4405467411742572,12.486459146828016,19.94753473796123,15.45064639741186
5.0,2.1202372220775336,5.799067957567193,7.634276613587596,0.18723005,-0.21395539,0.035124727,0.2995751143973269,0.0629900544136655,0.4190481117220354,13.947909106277232,20.61825877397198,14.99300312376396
4.0,1.8336525203709837,5.882634449850193,7.182399144257322,0.057268575,0.20051636,-0.0097738365,0.329566692619762,0.0436635665200182,0.4386296767787374,12.765364071314686,20.212156616167437,15.441256413507135
0.0,1.876304436819778,5.926008642107996,7.594989546818145,-0.015729768,0.03894263,-0.013897174,0.3028632422953529,0.0624748338377405,0.4305245474242882,12.48806929369537,19.969834476362667,15.453441482889032
5.0,2.1291043233456164,5.791350303803964,7.632991997783951,0.18723005,-0.21395539,0.035124727,0.3078715718996035,0.0671792077667378,0.4575800338129585,13.916821465782988,20.610012296598914,14.991635251797408
4.0,1.8320848899480184,5.865565872637777,7.189672138349744,0.057268575,0.20051636,-0.0097738365,0.3059145342187277,0.0464577232871262,0.4097378488244627,12.776459684664182,20.212913328806085,15.423115550736988
0.0,1.8838576155224993,5.92227005839543,7.594257111196271,-0.015729768,0.03894263,-0.013897174,0.3059714959577113,0.0746867987366748,0.4320616382315657,12.486983430799931,19.949419896552826,15.46788038792896
5.0,2.139523733314612,5.78811377267208,7.618308334949474,0.18723005,-0.21395539,0.035124727,0.2878614619183857,0.0649363001248953,0.432221908786923,13.940812418419563,20.6199487435392,14.990578031737936
4.0,1.832137765630543,5.887285306024811,7.198932995612187,0.057268575,0.20051636,-0.0097738365,0.3062545263723338,0.0538695228768289,0.4379639018968614,12.771363911154127,20.21126884753154,15.44331038884784
0.0,1.8899581031960984,5.947300884295752,7.572745296714048,-0.015729768,0.03894263,-0.013897174,0.327037320297777,0.0691912189864401,0.4030987558241788,12.47596593057892,19.958472859089905,15.451951441700878
9.0,3.1004999,6.068198,7.05105,-0.08353576,0.21670428,-0.022143848,0.3409977,0.040808614,0.4435161,11.512501,19.03125,15.093751
1.0,1.8921245,5.933004,7.1742806,0.032070402,-0.057726722,0.03573559,0.32012278,0.0771683,0.4559363,9.450001,17.268751,15.675
3.0,2.7792635,6.2195444,7.0462646,0.12095123,-0.29733843,0.041996952,0.32012278,0.0771683,0.4559363,8.64375,16.63125,15.825001
9.0,3.0841909139957067,6.066397899328308,7.060536665282857,-0.08353576,0.21670428,-0.022143848,0.3455810465428651,0.0399092305675839,0.4716894784461154,11.49980663388883,19.047618282247633,15.08897829167822
1.0,1.8919322265522287,5.912552085122346,7.158546579080843,0.032070402,-0.057726722,0.03573559,0.3241975260166242,0.0758670549840281,0.4491173252572703,9.43970586042781,17.29000488617224,15.661971616942942
3.0,2.7987262539315347,6.204676334252093,7.060329899627992,0.12095123,-0.29733843,0.041996952,0.3152167160991163,0.0771020880384276,0.4587343768952647,8.66626147325078,16.615656287776552,15.813953268529277
9.0,3.08942941166588,6.053785078703733,7.059841443950481,-0.08353576,0.21670428,-0.022143848,0.3452564269427706,0.0574647762095844,0.448854503570588,11.51523803671243,19.025041292465584,15.099882669757308
1.0,1.9051086006522904,5.9166509784853485,7.181382621701598,0.032070402,-0.057726722,0.03573559,0.3215282896380451,0.0804839161784337,0.4516684606313347,9.441896856769093,17.26963210946683,15.680756334312129
3.0,2.766688589250402,6.240356748648234,7.041333981698753,0.12095123,-0.29733843,0.041996952,0.3353341260979084,0.0896587666921032,0.4615826347650141,8.645463663479205,16.637419286077048,15.832080477805311
9.0,3.1080829719494427,6.0573484245193505,7.054943181405734,-0.08353576,0.21670428,-0.022143848,0.3386166807058222,0.0242863454658626,0.4463568976027262,11.526273538242892,19.03370988983361,15.103084957981796
1.0,1.8809580003978827,5.916850068231627,7.17862522276065,0.032070402,-0.057726722,0.03573559,0.3334639731953304,0.0594731642076706,0.4407755713285525,9.437317915024632,17.263889780415422,15.663762112855258
3.0,2.78248860397598,6.216509805516084,7.070521028976461,0.12095123,-0.29733843,0.041996952,0.3106285107600639,0.0689710185075728,0.4420404189145299,8.632320898237978,16.632083295528314,15.816851756456888
9.0,3.103578149575829,6.062697026613623,7.052154853931831,-0.08353576,0.21670428,-0.022143848,0.3341703583081709,0.0308654907243087,0.4640044636387387,11.524850575740592,19.030661542340123,15.097640852761756
1.0,1.907167265320516,5.9347434280955165,7.180821379136142,0.032070402,-0.057726722,0.03573559,0.2985439465521877,0.0684726887909344,0.4628015999299465,9.454612171786913,17.270566462877206,15.68032955124175
3.0,2.7694046929741387,6.226093216056309,7.053063983248937,0.12095123,-0.29733843,0.041996952,0.3323113884555173,0.0894749274212699,0.4691601648679387,8.653655550443842,16.627860224342864,15.831693890040356
9.0,3.096239560064096,6.066109080791979,7.0511833831244575,-0.08353576,0.21670428,-0.022143848,0.3396401597052356,0.0376495359538713,0.4540994335348312,11.508392439242238,19.025138580379732,15.090937190059831
1.0,1.9105365233828728,5.9369031224490785,7.168792731837814,0.032070402,-0.057726722,0.03573559,0.3251783915652645,0.078028627369296,0.4548212700101731,9.443498859903226,17.281690055826616,15.67887397976272
3.0,2.7756791705864288,6.216012955733627,7.040623046653032,0.12095123,-0.29733843,0.041996952,0.3087292922625653,0.0804236179082123,0.4565354303992503,8.638010792459458,16.61903765035278,15.826600563805922
6.0,1.861616,5.6333027,7.5720873,0.18692462,-0.31627524,0.08307761,0.32603866,0.053699385,0.44821715,12.731251,19.81875,13.856251
4.0,2.41376,5.9270215,7.164111,-0.07849612,0.26847506,-0.018325943,0.34109977,0.044710226,0.4447335,10.950001,18.6,14.475
7.0,2.3198416,5.925825,7.396215,-0.056963142,0.13973531,-0.019547673,0.3150269,0.07037991,0.45561057,10.25625,18.018751,14.6625
6.0,1.8466278257118536,5.652035002350265,7.563884177158393,0.18692462,-0.31627524,0.08307761,0.3279207697321575,0.0327345804032597,0.4577969506766619,12.73664546084548,19.805731245897785,13.844670060082985
4.0,2.411587301859345,5.92752908979103,7.159962794185092,-0.07849612,0.26847506,-0.018325943,0.3396813705146002,0.0358268661358706,0.442311384299231,10.963417674686877,18.60382416311182,14.489172931330245
7.0,2.3049960124548385,5.917935269235544,7.401737742127096,-0.056963142,0.13973531,-0.019547673,0.3095517231625207,0.0618443028707322,0.4548229087363073,10.242036479095376,18.023718611061263,14.674700392881316
6.0,1.8639360308695656,5.654331973932623,7.562390386156326,0.18692462,-0.31627524,0.08307761,0.3191960512233138,0.0423743835524492,0.4643755623269548,12.730797800016605,19.81222561670551,13.861538327267109
4.0,2.4409144003087953,5.9130537205580405,7.179010381711758,-0.07849612,0.26847506,-0.018325943,0.3562016709733826,0.0557229000119451,0.453376125654283,10.98210584057311,18.59766366896801,14.473949425905364
7.0,2.3140771907827404,5.9174117297649875,7.386889128916988,-0.056963142,0.13973531,-0.019547673,0.3350778950018834,0.0651890425274666,0.4576287434823757,10.261882190158126,18.0124057537594,14.674817481815111
6.0,1.8583463419640267,5.6424185209301445,7.574233262752282,0.18692462,-0.31627524,0.08307761,0.3219616978756833,0.050515898589746,0.4345783100035689,12.724119850662102,19.82021883564076,13.8546403468008
4.0,2.4094314458834103,5.933468644111399,7.157247383889114,-0.07849612,0.26847506,-0.018325943,0.3349465753611414,0.0425652513271883,0.4414905662848882,10.959229319555778,18.60032693629178,14.459176587909427
7.0,2.306560861665299,5.928101454467538,7.406242145585285,-0.056963142,0.13973531,-0.019547673,0.2970903878265633,0.0724780701057627,0.4644784406130865,10.250208899580937,18.01437842129462,14.654837944809993
6.0,1.851351607813552,5.634572652122492,7.564541316360388,0.18692462,-0.31627524,0.08307761,0.3252884177182966,0.0538941240228498,0.4471606419924766,12.741804884859944,19.81053131429465,13.860917877170902
4.0,2.42999957667925,5.931521209284444,7.1429364955834185,-0.07849612,0.26847506,-0.018325943,0.3309227420044174,0.0374862700464735,0.4362445236385897,10.952982247767524,18.59024106243316,14.45665950422249
7.0,2.311186889249491,5.938506440508098,7.387145161578508,-0.056963142,0.13973531,-0.019547673,0.3071426563996233,0.0746109924647209,0.4534531013529249,10.266664028345025,18.0055986485577,14.675304218313244
6.0,1.8725276427083315,5.642019469002581,7.582496672973059,0.18692462,-0.31627524,0.08307761,0.3177012078883465,0.0453600595357501,0.4472694017907955,12.719381748447272,19.812238773925458,13.863128638576352
4.0,2.4120907224581307,5.938564508031247,7.15627942116186,-0.07849612,0.26847506,-0.018325943,0.3417595285926419,0.0434745715866623,0.4400964508009293,10.960062353834358,18.59896730048028,14.47615899730175
7.0,2.2974685578471377,5.940893538408551,7.403093033347597,-0.056963142,0.13973531,-0.019547673,0.3166416982557344,0.0701319168840884,0.4556057249744182,10.252832213068414,18.013533996447965,14.662203598412978
4.0,2.0338993,5.6745787,7.600203,0.018173227,0.017104214,0.0009162972,0.32160297,0.052665852,0.44589442,11.231251,19.03125,14.212501
8.0,2.030908,5.710471,7.524829,0.008399391,0.00962112,0.009926553,0.32186532,0.05211091,0.44695815,10.875,18.806252,14.45625
0.0,1.9680966,5.7009,7.5930243,0.0042760535,0.062308207,-0.0140498895,0.32342312,0.05494167,0.4480984,10.25625,18.4125,14.85
4.0,2.0344497319342776,5.66563021079351,7.599631504396929,0.018173227,0.017104214,0.0009162972,0.3283224311480698,0.0577405933808545,0.4334920773957773,11.22139785249482,19.027858708682498,14.245532382283129
8.0,2.0345940859778473,5.727755079391812,7.52827417419068,0.008399391,0.00962112,0.009926553,0.3161443925984011,0.0500398734877518,0.4612089144670824,10.860544272493394,18.81407176882727,14.462700266978226
0.0,1.9817700798101403,5.6971402949564265,7.589996816261081,0.0042760535,0.062308207,-0.0140498895,0.3157512912198669,0.0506574099005355,0.4600460615214106,10.262321872852551,18.40772463581173,14.858536009120066
4.0,2.047719491548724,5.686406601423872,7.598835314978342,0.018173227,0.017104214,0.0009162972,0.3181782858361751,0.0497951005443324,0.4578721450957648,11.234984101994216,19.03873512973169,14.212905022327623
8.0,2.028748595119102,5.715181113109124,7.502958645654357,0.008399391,0.00962112,0.009926553,0.3057909861817467,0.0398835723844022,0.4451445875620634,10.884824716592242,18.81003316051357,14.439808214103683
0.0,1.9829967636322148,5.670124465157417,7.600342861658354,0.0042760535,0.062308207,-0.0140498895,0.3161466258934601,0.0615486983633396,0.4475415701461309,10.25485493313293,18.421298144181737,14.849736650161931
4.0,2.0268958066547342,5.677864646596146,7.577977143296898,0.018173227,0.017104214,0.0009162972,0.3434858111906581,0.0575030109730912,0.4539908821948606,11.21210998657586,19.019689414863585,14.213154736083457
8.0,2.040101065371742,5.708637156936992,7.516346190417582,0.008399391,0.00962112,0.009926553,0.3268814506226348,0.0603686049429036,0.4570930979890533,10.877552594757072,18.812336192214488,14.44456085839765
0.0,1.9840258632743784,5.705969182702149,7.596760984349856,0.0042760535,0.062308207,-0.0140498895,0.3362121315528,0.0627651985484558,0.4537360201327985,10.252392330647272,18.41397196882825,14.855065803296233
4.0,2.0383963196723847,5.67637159874685,7.591626985966379,0.018173227,0.017104214,0.0009162972,0.3045651991763776,0.0547033831073083,0.4547517935405111,11.236102356305594,19.04628139538281,14.208397101239772
8.0,2.0350997265514748,5.710956529032034,7.528287460374049,0.008399391,0.00962112,0.009926553,0.3147272392138714,0.0688001063119606,0.4204895926860382,10.865436176890364,18.79486860432359,14.458460633382506
0.0,1.9661126756255016,5.7016273063108205,7.591319466955124,0.0042760535,0.062308207,-0.0140498895,0.3359815607674007,0.0619105400503033,0.4426358341640379,10.241337929311054,18.40976629928164,14.846295417424033
4.0,2.0542674482167156,5.671959867279865,7.595903262953944,0.018173227,0.017104214,0.0009162972,0.3453531414600085,0.0592326425567743,0.4442515239333544,11.227982150412826,19.035755029129184,14.20000556559708
8.0,2.03970790327846,5.692054555646416,7.525841465978833,0.008399391,0.00962112,0.009926553,0.3199985752630374,0.0440577289398885,0.462680304753655,10.869765538625792,18.819440913140173,14.45407505645358
0.0,1.9668962563628605,5.708870073157623,7.599580227638582,0.0042760535,0.062308207,-0.0140498895,0.310667613948852,0.0429452239947668,0.4350263311557627,10.258253025465272,18.403572695317457,14.860748571845573
1.0,1.7934206,5.6446686,7.7108707,0.16905683,-0.2452622,0.082924895,0.3206911,0.059217207,0.44450462,12.468751,19.575,14.137501
5.0,2.3419752,5.9521465,7.2209406,0.032223117,-0.06902772,0.021838415,0.32992977,0.05069422,0.43940702,12.13125,19.29375,14.343751
9.0,2.477768,5.9671016,7.1282187,0.021380268,-0.059559315,0.010231985,0.34108934,0.040734142,0.43778875,10.575001,18.487501,15.0375
1.0,1.791781010676298,5.65135767180484,7.688294400202041,0.16905683,-0.2452622,0.082924895,0.3227749342714575,0.0594830243635928,0.4297522238545544,12.463909650531647,19.570533555924804,14.13976074705283
5.0,2.3242127147673695,5.94827276052839,7.2233630337604575,0.032223117,-0.06902772,0.021838415,0.3342269724355106,0.0432677253232336,0.434388171037583,12.12917043808682,19.29520800540535,14.34838448575512
9.0,2.483786056288843,5.973069196440848,7.14122003073759,0.021380268,-0.059559315,0.010231985,0.3598919220109806,0.0471768816105071,0.4440427883293581,10.5882412574586,18.50114697755673,15.038353098201704
1.0,1.8066433615303337,5.668319256553042,7.711582609333137,0.16905683,-0.2452622,0.082924895,0.3235749735583412,0.0577550926342922,0.4511234336355724,12.465748329264532,19.58546230099724,14.125046167947511
5.0,2.3426843600837937,5.957851878185618,7.234621993465791,0.032223117,-0.06902772,0.021838415,0.340697680391005,0.0299013430435668,0.4538487580090829,12.149403154549764,19.302768841023333,14.358353000592832
9.0,2.4756238528882237,5.963739810625718,7.134363071543528,0.021380268,-0.059559315,0.010231985,0.3398086782044601,0.0337537844702459,0.4112132733189824,10.576282156755124,18.487780365505373,15.022953125641797
1.0,1.7810675306035728,5.657795741144988,7.714922130030284,0.16905683,-0.2452622,0.082924895,0.3142257180768994,0.0559583926148983,0.4539282005005753,12.454509102790803,19.57953496177537,14.1364154295916
5.0,2.3283807281617626,5.956209512206803,7.207643520196641,0.032223117,-0.06902772,0.021838415,0.3195306212428024,0.0465560730442561,0.4459400971113051,12.109115043890116,19.30337096566462,14.346505156124584
9.0,2.4817395309688113,5.969594336448638,7.126426236362625,0.021380268,-0.059559315,0.010231985,0.3378241718040741,0.0374710627937329,0.4628226627992091,10.572355976147534,18.509853950414765,15.046247172853532
1.0,1.779077142121231,5.639911166703731,7.703342809455126,0.16905683,-0.2452622,0.082924895,0.3175619169793416,0.0602492298887525,0.4254400050632034,12.463282300925718,19.560133941918693,14.133228115164131
5.0,2.3520716991131487,5.9656017410028355,7.205391645810858,0.032223117,-0.06902772,0.021838415,0.3367483898251541,0.0527548924726025,0.4441238624394548,12.121575315209984,19.29041116398424,14.34693574171544
9.0,2.489656230955006,5.9537018410626725,7.119211078535056,0.021380268,-0.059559315,0.010231985,0.3417829334622456,0.0337230719347216,0.44056052249242,10.563587262031206,18.496014447033037,15.024666503039755
1.0,1.7778094434891367,5.664525872661348,7.695798735590671,0.16905683,-0.2452622,0.082924895,0.3352340306572609,0.060339150123036,0.4471590985141378,12.464707939107427,19.555564241638383,14.146427318739484
5.0,2.34585585087568,5.9512274789424024,7.223787040985277,0.032223117,-0.06902772,0.021838415,0.3291190900837105,0.0481923627194659,0.4333222578694035,12.111214209592244,19.29963290069577,14.337264458320345
9.0,2.46539229443159,5.9576166126751335,7.124845329090212,0.021380268,-0.059559315,0.010231985,0.3529111666032429,0.0285835213107801,0.4411604924886426,10.560114641516131,18.47087457218189,15.038640049325126
2.0,2.722434,6.1447687,6.8775706,0.20708317,-0.33444846,0.07498365,0.31659397,0.055668414,0.44064623,10.59375,18.6,15.20625
3.0,3.4342988,6.4869423,6.463612,0.085215636,-0.2527453,0.05497783,0.35550076,0.03229694,0.4294739,9.95625,18.13125,15.900001
0.0,2.9688947,6.108278,6.9278197,-0.36163196,0.6553052,-0.08704823,0.333437,0.046307832,0.4358066,7.93125,16.837502,17.04375
2.0,2.7298310975455338,6.151092895280963,6.89151625937079,0.20708317,-0.33444846,0.07498365,0.3177759047899435,0.0650578102902088,0.4299343909286089,10.592400355041848,18.60346674466903,15.199162971405077
3.0,3.4222314362142,6.488255827848107,6.437861818640608,0.085215636,-0.2527453,0.05497783,0.3665109133544295,0.0463837867785346,0.4434395765772826,9.961225494860107,18.122779187386616,15.906660132077034
0.0,2.981376676725938,6.11031345922056,6.917508936278932,-0.36163196,0.6553052,-0.08704823,0.3398884000323323,0.0551599047203545,0.4428938694642582,7.924286683240307,16.851630166779465,17.05400603654961
2.0,2.7297115857736274,6.135826328355562,6.870200719810425,0.20708317,-0.33444846,0.07498365,0.3302202044568942,0.0581443359720573,0.4397744487128746,10.591450428487745,18.604507710724743,15.193388604394888
3.0,3.444723516675863,6.48306392852546,6.475379778444468,0.085215636,-0.2527453,0.05497783,0.3433717370082926,0.021750094950872,0.420180719309688,9.960789127476186,18.134992533125335,15.889489709411183
0.0,2.963482952388753,6.109057527332911,6.914876839969529,-0.36163196,0.6553052,-0.08704823,0.3331163096986734,0.0596856833748073,0.4455627443252805,7.943305090431415,16.832401706220345,17.037935029382908
2.0,2.704775804876575,6.1439909025477295,6.869484253647679,0.20708317,-0.33444846,0.07498365,0.3096054590076029,0.0721913328345635,0.4404088044880069,10.584354181988656,18.598952457974544,15.205350802852353
3.0,3.4354304196758156,6.4819965898515965,6.460436237839261,0.085215636,-0.2527453,0.05497783,0.3630070716087536,0.0112622235897994,0.4439216937245763,9.941083351946256,18.125376258377223,15.891738580041144
0.0,2.9748156284374345,6.117131295440476,6.921966541620706,-0.36163196,0.6553052,-0.08704823,0.3430231550934639,0.044307447299992,0.4425708808080352,7.923973057095664,16.83405479715518,17.060873992086826
2.0,2.7212649512453515,6.145317934669027,6.88846229809802,0.20708317,-0.33444846,0.07498365,0.3138004938599403,0.0479090766259131,0.4349581514824634,10.599448645374643,18.596820771408986,15.197909360399196
3.0,3.4368509733352255,6.498329973501248,6.459234489751724,0.085215636,-0.2527453,0.05497783,0.3520170796657698,0.0164055086169836,0.4343591916896345,9.9604989789645,18.1396234704927,15.906978760827702
0.0,2.964498678090236,6.094438180862563,6.932482530764426,-0.36163196,0.6553052,-0.08704823,0.3368791395794053,0.0637177868574173,0.4340384480386962,7.932794355661278,16.848490606126568,17.044132266637877
2.0,2.721117599600449,6.152195828371512,6.89550237602006,0.20708317,-0.33444846,0.07498365,0.3000215216590062,0.0461560138618644,0.4588960731970554,10.597710378232536,18.600204671747797,15.206410155642008
3.0,3.4174089143300583,6.489834286841595,6.457753936456735,0.085215636,-0.2527453,0.05497783,0.3609361204647547,0.0260081471490993,0.4358159519865588,9.966430773998658,18.133891246694137,15.900336095193223
0.0,2.9664084957775887,6.095294726947604,6.934577084821749,-0.36163196,0.6553052,-0.08704823,0.3456599434877581,0.0551837429133708,0.4333723120971828,7.928385523596181,16.832737793489773,17.036433541227026
0.0,1.7617157,5.5890355,7.7347994,0.06017018,-0.032070402,-0.0044287695,0.30934417,0.05965614,0.4402026,11.15625,19.35,14.718751
8.0,2.0847468,5.8043895,7.4715886,0.07819069,-0.12935062,0.0368046,0.31684336,0.05643873,0.44107106,11.475,19.40625,14.6625
6.0,2.4544377,5.973682,7.225128,0.20234896,-0.30390522,0.056810424,0.3504632,0.037076347,0.43397802,10.387501,18.65625,15.093751
